day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-01-16,5.15,5.72,5.14,5.72,47459339,616538686,172500,45715366,0.09999999999999987,47459339.0,-137250883.0,0.17739471878789279,0.27557947073217776,1.0,5.72,0.27157894736842114,0.4158806269430373
2018-01-25,5.39,5.96,5.37,5.96,143736510,686753615,193700,172027578,0.09963099630996308,143736510.0,-70777965.0,0.21126670792450522,0.28553037140950205,1.0,5.96,0.26890756302521024,1.4019777294167737
2018-03-07,5.01,5.05,4.92,4.95,14178184,601672320,50400,13427081,-0.017857142857142794,-14178184.0,-234289137.0,0.18997473090137712,0.3016483572417026,1.0,5.35,0.23376623376623384,0.2615386363062253
2018-08-29,3.08,3.09,3.01,3.03,21629812,497725082,79200,13788636,-0.022580645161290436,-21629812.0,-286660085.0,0.2090107977958885,0.2833105205879167,1.0,3.62,0.03300330033003296,0.6927132041666033
2019-07-29,2.91,3.02,2.9,3.0,37486175,486539216,211500,21414429,0.027397260273972712,37486175.0,606209516.0,0.19299393421419742,0.387874309879503,1.0,3.11,0.06690140845070425,0.3267993681495147
2019-09-18,3.01,3.04,2.99,3.0,18925033,471764419,42700,17828631,-0.0066225165562914245,-18925033.0,633054911.0,0.3124597165965942,0.3449755335796283,1.0,3.13,0.057432432432432456,0.40398581082988594
2019-12-17,2.95,3.0,2.93,2.98,27650093,480411035,130700,17207601,0.006756756756756799,27650093.0,502302265.0,0.20989352113306256,0.3284616799802517,1.0,3.0,0.0769230769230771,1.0515676646623477
2019-12-27,3.09,3.39,3.08,3.23,110087201,455870771,10700,41115612,0.04870129870129869,110087201.0,738507441.0,0.1154504537785878,0.33276004142324556,1.0,3.39,0.3481481481481481,1.2568208602879878
2020-05-28,8.2,8.9,7.85,8.9,591933152,1293541881,3242960,745056890,0.10012360939431408,591933152.0,3753204537.0,0.15029064754328528,0.2306432845053139,1.0,8.9,0.18811881188118806,0.4869390772000375
2021-02-22,4.81,5.04,4.81,4.81,138134557,468459987,200900,42631988,0.014767932489451407,138134557.0,4990453211.0,0.0626652838092796,0.11408440899951613,1.0,5.48,0.10162601626016254,0.49555747832099706
2021-10-11,4.66,4.7,4.58,4.6,23964150,370529525,3640200,8260852,-0.010752688172043112,-23964150.0,5580222671.0,0.07429247582254152,0.16733085533118386,1.0,5.09,0.04621848739495804,1.1031701402256022
2021-11-29,4.47,4.64,4.45,4.58,36208550,415361594,4677400,18106037,0.004385964912280826,36208550.0,5856927862.0,0.11002170792951568,0.15885027259236054,1.0,5.05,0.07799999999999985,0.23941158467461765
2022-02-16,6.35,6.48,5.85,6.2,347470402,660068481,972500,252231322,0.013071895424836555,347470402.0,6385597703.0,0.11774653032308158,0.1759522599718435,1.0,6.78,0.30192719486081376,0.5976745895040683
2022-05-06,4.09,4.33,4.03,4.22,56744507,458154414,895700,16926324,0.0,56744507.0,6469587755.0,0.07136126512848971,0.12828292098429805,1.0,5.41,,0.8156967745879551
2022-05-12,4.83,4.93,4.67,4.71,182319246,529385951,933100,89508691,-0.05421686746987964,-182319246.0,6136669235.0,0.10228017265019478,0.1787539080472024,1.0,5.59,,1.16728739799382
