day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2020-03-05,9.5,10.32,9.32,10.32,74302577,210460757.0,36100.0,95487161.0,0.10021321961620466,74302577.0,374834317.0,0.13086684036124874,0.18342693229293305,1.0,10.32,0.5548216644649933,0.5163634841337046
2020-03-10,9.35,9.88,9.35,9.35,71560047,229670497.0,97200.0,73876822.0,-0.10009624639076042,-71560047.0,259796792.0,0.1073713217079513,0.22766862652973188,1.0,11.77,0.21254801536491685,0.6897117684693015
2020-05-19,7.21,7.24,7.11,7.15,6708046,136838247.0,43400.0,3544253.0,-0.002789400278939924,-6708046.0,70431750.0,0.0736388127860195,0.19248763471775207,1.0,7.76,0.03733333333333344,0.22008244068280947
2021-02-03,10.92,10.98,10.43,10.6,20413661,247923034.0,0.0,35950920.0,-0.014869888475836479,-20413661.0,451059505.0,0.1645138396514043,0.1645138396514043,1.0,11.18,0.07841672890216578,0.35574877859562415
2021-02-22,12.91,13.52,12.62,13.52,9555569,247182432.0,0.0,12370873.0,0.10008136696501224,9555569.0,496747515.0,0.0990531310389894,0.2314415856930593,1.0,13.52,0.09924242424242435,0.2290358216942976
2021-04-08,12.0,12.06,11.4,11.53,18666918,330329139.0,0.0,35684948.0,-0.05336617405582922,-18666918.0,419443902.0,0.16297254080258292,0.17001893761814135,1.0,12.36,0.06547085201793723,1.2980872009695146
2021-04-22,11.15,11.37,11.09,11.25,10458970,332876197.0,0.0,10792815.0,0.010781671159029615,10458970.0,449778499.0,0.09188953616351184,0.1834976104975164,1.0,11.88,0.022556390977443552,2.253603424128272
2021-06-10,12.27,12.44,11.73,11.8,43338675,377947893.0,0.0,73201792.0,-0.017485428809325465,-43338675.0,415018947.0,0.13976532175983364,0.2318869181158737,1.0,12.44,0.025060630557801167,1.6954112471523
2021-08-20,13.73,14.85,13.55,14.29,45094459,429170914.0,10700.0,88276164.0,0.04919236417033779,45094459.0,608494941.0,0.13785798533708174,0.20967472945916543,1.0,14.85,0.027860106698280873,0.5646948222390025
2022-02-17,12.4,12.56,12.27,12.3,13326049,657196869.0,25400.0,21239333.0,-0.009661835748792202,-13326049.0,613702569.0,0.12837863222749615,0.24991003874555598,1.0,12.73,0.07351712614870509,0.8675629308915189
