day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-05,16.5,16.5,14.99,15.16,49062115,16.78,16.65,1,3.0,0.6112884842340445,15.66,0.03298153034300788
2018-01-26,18.48,18.48,17.56,17.64,54144034,18.77,18.59,1,3.0,0.31938375382084705,17.43,-0.011904761904761973
2018-05-25,15.71,15.85,15.3,15.33,16180491,15.75,15.71,1,3.0,0.20033752348209566,15.5,0.01108936725375087
2018-07-05,11.32,11.42,10.23,10.3,62418437,11.42,11.37,1,3.0,0.37065387316694065,10.85,0.05339805825242716
2018-08-06,10.03,10.17,9.65,9.73,23650614,10.09,10.02,1,3.0,0.6652346958871038,10.21,0.04933196300102782
2019-01-31,8.55,8.62,8.25,8.37,13930433,8.66,8.49,1,3.0,0.2325616746108239,8.99,0.07407407407407418
2019-08-14,9.5,9.58,9.41,9.49,23814952,9.63,9.69,1,3.0,0.3008625585546374,9.67,0.018967334035827177
2019-09-26,9.38,9.45,9.06,9.08,22373653,9.47,9.45,1,3.0,0.34404386021823186,9.21,0.014317180616740144
2019-10-18,8.85,8.88,8.6,8.61,12763193,8.87,8.82,1,3.0,0.22276453655165684,8.8,0.022067363530778206
2020-02-04,6.56,6.98,6.56,6.87,37626704,7.29,7.29,1,3.0,9.009231751436475,7.22,0.05094614264919928
2020-04-28,6.87,6.9,6.46,6.64,23269041,7.01,6.88,1,3.0,0.2886264531080409,7.45,0.1219879518072291
2021-06-16,16.11,16.48,15.78,15.99,71422786,16.42,16.02,1,3.0,0.28743974149103035,16.64,0.04065040650406515
2021-08-16,24.25,24.5,22.85,22.85,147420769,25.41,25.39,1,3.0,0.46514261819838776,23.4,0.024070021881837933
2022-04-25,14.23,14.23,13.07,13.12,41578488,14.58,14.28,1,3.0,0.6407187698660268,14.41,0.09832317073170738
