day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-05-30,5.2,5.22,5.13,5.18,10798277,5.23,5.22,1,3.0,0.681791237715514,5.33,0.02895752895752901
2018-06-19,4.97,4.97,4.59,4.72,15420621,5.03,4.99,1,3.0,0.9263758072932249,4.77,0.010593220338982912
2019-01-25,4.46,4.47,4.41,4.43,17851840,4.49,4.46,1,3.0,0.3776688618348272,4.5,0.015801354401805856
2019-08-06,4.1,4.11,4.0,4.03,26031305,4.15,4.15,1,3.0,0.33413953415905073,4.08,0.012406947890818865
2019-11-13,3.79,3.8,3.75,3.75,12219997,3.8,3.79,1,3.0,0.4244187157941264,3.77,0.005333333333333412
2020-02-03,3.44,3.52,3.38,3.38,50283125,3.82,3.75,1,3.0,1.9973427358685534,3.55,0.050295857988165604
2020-09-24,3.75,3.76,3.65,3.7,17618203,3.82,3.75,1,3.0,0.23886354108376606,3.73,0.008108108108108025
2020-12-02,3.73,3.75,3.69,3.71,49330217,3.76,3.74,1,3.0,0.5724739972342685,3.72,0.0026954177897575704
2021-07-19,3.32,3.32,3.27,3.28,32534988,3.33,3.32,1,3.0,0.707464580265061,3.29,0.0030487804878049918
2022-03-15,3.46,3.47,3.3,3.31,34965750,3.51,3.48,1,3.0,1.9212129060286056,3.43,0.03625377643504546
