day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-01-25,9.5,9.59,9.35,9.4,8017047,9.32,9.29,0.9622807163543157,0,1.0,1784813.333131028,563358.5968869552,True,9.97,0.049473684210526336
2018-02-26,8.46,8.55,8.43,8.52,2594133,8.44,8.45,0.605321050843493,0,0.0,567108.4491128537,567551.9065622854,True,8.72,0.030732860520094496
2018-02-27,8.52,8.54,8.38,8.45,4221801,8.46,8.52,0.6274420008534642,0,0.0,1019623.1934160708,567551.9065622854,True,8.72,0.023474178403755985
2018-04-20,8.35,8.37,8.02,8.07,6586505,8.36,8.35,1.2985294168966997,1,1.0,1624617.4206620727,406252.6037407103,True,8.65,0.03592814371257491
2018-07-23,7.9,8.16,7.86,8.09,5594981,7.85,7.94,1.0772297717229966,0,2.0,1288452.0061705003,667579.7037748746,True,8.34,0.05569620253164542
2018-09-04,7.32,7.39,7.27,7.37,4085868,7.3,7.32,1.6921642049194534,0,2.0,1020663.5507275098,666803.7737353946,True,7.34,0.002732240437158362
2018-09-13,7.16,7.2,7.04,7.14,2819477,7.14,7.13,0.8901897713719893,0,2.0,619087.5486207003,614588.9872837602,True,7.49,0.0460893854748603
2018-12-03,6.9,7.02,6.86,7.0,3949054,6.73,6.76,1.0680168727760222,0,0.0,1043014.7239902642,449459.31471935374,True,7.09,0.02753623188405796
2019-03-29,7.82,8.09,7.82,8.08,5439072,7.86,7.84,0.6651029172437355,0,0.0,858797.9731879814,1293621.7581465621,True,9.15,0.17007672634271098
2019-04-01,8.12,8.22,8.06,8.21,9251884,7.82,8.08,0.7010041418830271,0,0.0,2362817.536556047,1293621.7581465621,True,9.15,0.12684729064039435
2019-08-14,8.29,8.44,8.29,8.4,5366301,8.2,8.24,0.8984929302263382,0,0.0,1038620.2410562012,828628.1588915264,True,8.76,0.05669481302774426
2019-08-30,8.42,8.61,8.42,8.48,6232668,8.54,8.42,1.5106791118336909,0,0.0,1476123.7714587261,817207.9599726369,True,9.05,0.07482185273159159
2019-09-11,8.56,9.05,8.5,8.89,14898087,8.58,8.54,2.6683049762391353,0,1.0,4661162.546036383,892188.1717363953,True,9.18,0.07242990654205594
2020-01-07,8.54,8.97,8.51,8.76,9558614,8.54,8.54,1.2493523937897577,0,1.0,2366462.6161468616,644238.5603886348,True,8.89,0.040983606557377206
2020-02-17,7.62,7.79,7.62,7.78,4185745,7.62,7.62,0.5969719780347655,0,2.0,632902.6494098634,607618.7007950989,True,8.29,0.08792650918635148
2020-09-21,9.06,9.24,8.98,9.16,6422748,9.02,9.07,0.9014065868871513,0,1.0,1585695.2468357584,1583668.7693584561,True,9.22,0.017660044150110465
2020-10-09,8.93,9.05,8.87,8.98,4707105,8.97,8.85,1.4836982904178977,0,1.0,1094404.9656471212,1108037.0396963886,True,9.7,0.08622620380739088
2021-02-19,11.45,12.61,11.25,12.61,49399355,11.7,11.46,0.888828272258956,0,0.0,10420747.303913224,4415079.87802057,True,12.5,0.09170305676855905
2021-04-16,11.25,12.04,11.24,11.67,46657708,11.1,11.18,4.240703191796695,0,0.0,15839713.32662195,3400187.982294531,True,13.4,0.19111111111111123
2021-06-22,13.02,14.1,12.84,13.78,47737394,13.19,13.02,0.7416469078917294,0,1.0,9535284.652071564,5371937.212831638,True,13.7,0.05222734254992312
2021-08-20,10.77,10.78,10.15,10.44,17022473,11.0,10.88,0.6036182055255368,1,1.0,2791224.5040103626,1906790.7479228526,True,10.87,0.00928505106778088
2021-12-07,11.49,11.66,11.4,11.64,19993415,11.5,11.43,0.7474537331612341,0,0.0,4132170.731736146,1100463.6056261742,True,12.9,0.12271540469973896
