day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2019-11-21,23.78,23.96,23.4,23.61,2725810,147032426.0,20600.0,14486225.0,-0.007566204287515754,-2725810.0,-16872681.0,0.22442846953898257,0.292354408829082,1.0,25.66,0.03776041666666674,0.709789069237899
2020-03-02,21.25,21.96,21.01,21.73,4610362,199515315.0,0.0,4227951.0,0.029369966840359973,4610362.0,-52504114.0,0.042683454445039466,0.17389563479744002,1.0,24.8,0.022520742789411408,1.1186870084549163
2020-03-24,22.58,23.58,22.58,23.53,21431183,213219265.0,30600.0,31155700.0,0.038852097130242846,21431183.0,2185604.0,0.062987672991288,0.1904364066826477,1.0,23.58,0.0811933534743201,3.24440468375567
2020-08-12,32.55,32.61,31.01,31.79,8667362,429964573.0,58400.0,64535559.0,-0.02574318112166729,-8667362.0,35675111.0,0.2340714640213741,0.2340714640213741,1.0,38.01,0.12506240639041422,0.24923545920523904
2020-10-26,35.22,35.98,34.44,35.72,4352977,424035296.0,99599.0,12482722.0,0.007332205301748385,4352977.0,120977217.0,0.08144358851297248,0.19408952989841458,1.0,42.25,0.11634056054997344,0.3909479218116285
2021-03-31,47.2,47.5,46.04,46.36,7811195,236325939.0,18600.0,14195308.0,-0.035773710482529086,-7811195.0,174878898.0,0.03885616819095211,0.10140211624461762,1.0,48.53,0.18804837562248045,2.142291046854242
2021-07-02,34.01,34.69,33.09,33.26,7798346,431479351.0,25800.0,15552959.0,-0.028905109489051117,-7798346.0,113203227.0,0.05884898247117135,0.1724084988967242,1.0,38.6,0.2585551330798479,0.3152804891593499
2021-07-07,32.64,34.12,32.38,33.58,7847219,478796794.0,33000.0,26105788.0,0.03037741638539404,7847219.0,109548248.0,0.10005283160862562,0.1816773234044933,1.0,37.19,0.16066305387312707,0.22935397333543173
2021-08-27,29.7,30.57,29.34,29.75,6098160,522224464.0,63835.0,17966677.0,-0.0050167224080267525,-6098160.0,68514778.0,0.0983557198742565,0.1392606005605282,1.0,34.95,0.10163710777626189,0.7401014127059098
2021-11-02,35.61,36.06,31.38,31.53,28602836,495476014.0,80400.0,78205522.0,-0.09578434184112405,-28602836.0,86823955.0,0.08108504409381259,0.15673078503902046,1.0,36.06,0.047782546494992584,2.2443458211037175
2021-12-08,37.48,37.94,36.09,37.3,16560466,460466662.0,29300.0,38156500.0,0.027265216193885777,16560466.0,198743990.0,0.06224697113687643,0.19424634303869756,1.0,37.94,0.113941018766756,0.7810945849418955
