day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2017-11-16,9.47,9.61,9.38,9.55,21523434,450189969,34300,27420621,0.010582010582010692,21523434.0,57000385.0,0.13417473744408914,9.99,9.45,0.05491024287222812,0.008447729672650395,0.010582010582010692,0.017222820236813874,1.7646127797018565,0.7044378255851849,2.5049943594893866
2018-01-18,9.43,9.57,9.35,9.49,11526733,480077568,8800,11652664,0.002111932418162654,11526733.0,5482180.0,0.10686312104633464,9.66,9.47,0.024390243902439046,0.006362672322375529,0.002111932418162654,0.03271537622682663,2.376320418851387,0.5143644258206181,4.619915957562967
2018-05-08,8.28,8.35,8.26,8.32,5318793,462108277,24800,10134958,0.00361881785283491,5318793.0,-10954538.0,0.22944004965828585,8.38,8.29,0.012077294685990614,0.004830917874396157,0.00361881785283491,0.03495630461922583,1.4264683763404493,0.6330142832309524,2.253453696273088
2018-07-25,6.1,6.17,6.05,6.13,3743478,363467936,46126,8520894,0.004918032786885185,3743478.0,-15989892.0,0.3725363604098743,6.18,6.1,0.013114754098360715,0.004918032786885185,0.004918032786885185,0.023890784982935065,1.7455292202473078,0.49593198262186355,3.5196947997165826
2018-10-12,5.49,5.6,5.41,5.56,3732971,318845091,152621,924305,0.010909090909090757,3732971.0,-13352529.0,0.04497833377815195,5.62,5.5,0.023679417122040025,0.012750455373406133,0.010909090909090757,0.0693739424703892,2.4108379437750123,0.7614748184057494,3.1660113840959676
2018-12-13,5.28,5.4,5.24,5.37,4331478,278510681,154605,1191696,0.017045454545454586,4331478.0,-27687095.0,0.051715143772817725,5.37,5.28,0.017045454545454586,0.017045454545454586,0.017045454545454586,0.016759776536312776,2.18688429327167,0.6092211499055518,3.5896394824945017
2019-02-26,5.85,6.0,5.78,5.89,13044773,254628148,92224,6885904,0.006837606837606813,13044773.0,3773815.0,0.08962086737482836,6.34,5.85,0.08376068376068391,0.006837606837606813,0.006837606837606813,0.03907637655417395,1.3396898995619,0.6064242469963927,2.209162819919153
2019-04-01,5.99,6.18,5.99,6.18,11094851,249740617,62063,5592722,0.03344481605351168,11094851.0,65755822.0,0.08284020700162571,6.54,5.98,0.09181969949916535,0.03171953255425697,0.03344481605351168,0.03565640194489461,0.9548801966663683,0.31139146341547885,3.0664944574678485
2019-07-02,5.36,5.43,5.32,5.38,4944342,231504858,80680,3555524,0.005607476635514086,4944342.0,139421286.0,0.13378784016342363,5.39,5.35,0.005597014925373012,0.003731343283581934,0.005607476635514086,0.02099236641221358,0.9348037930737785,0.4569324464246155,2.045824936242522
2019-12-13,4.77,4.8,4.71,4.79,14487094,174970438,61493,5609624,0.006302521008403339,14487094.0,164253203.0,0.08143328474943257,4.97,4.76,0.04192872117400426,0.004192872117400492,0.006302521008403339,0.01449275362318847,0.9711919752353739,0.20136477785540308,4.823047931117188
2020-02-18,4.78,4.86,4.76,4.84,7946394,174472173,31900,3386686,0.012552301255229992,7946394.0,269270749.0,0.08860531248421906,5.11,4.78,0.06903765690376562,0.012552301255229992,0.012552301255229992,0.017021276595744705,0.9565006451002509,0.3961154976607677,2.414701395801978
2020-04-22,4.6,4.67,4.52,4.66,5895565,163851842,49500,3081243,0.006479481641468832,5895565.0,279451162.0,0.11374046576223926,4.83,4.63,0.050000000000000044,0.013043478260869712,0.006479481641468832,0.015350877192982448,0.9492636718785996,0.36369777336528,2.610034323540404
2020-05-21,5.23,5.7,5.22,5.5,68514353,208018697,53800,38694272,0.061776061776061875,68514353.0,402933692.0,0.10343618079065862,7.45,5.18,0.42447418738049714,0.05162523900573612,0.061776061776061875,0.0997876857749469,6.667965993456333,1.8218707830684813,3.6599555003707938
2020-07-02,5.4,5.83,5.37,5.8,53511512,194684435,39500,17517701,0.06227106227106227,53511512.0,492415016.0,0.05845771827297915,6.3,5.46,0.16666666666666652,0.07407407407407396,0.06227106227106227,0.05609284332688591,2.8924330406477927,0.7658296219604905,3.776862317291005
2020-07-31,6.51,6.83,6.46,6.68,30581789,222451312,37800,35651743,0.027692307692307683,30581789.0,620055061.0,0.17543768759309716,6.77,6.5,0.03993855606758823,0.02611367127496167,0.027692307692307683,0.05691056910569103,1.966352128749243,0.4158559020432375,4.728445884951746
2020-11-05,5.74,5.8,5.67,5.76,6175098,198056347,9000,3626129,0.006993006993007089,6175098.0,534332033.0,0.10239198762146484,5.79,5.72,0.008710801393728262,0.0034843205574912606,0.006993006993007089,0.041894353369763104,2.7648608644048394,0.38804222107562847,7.125154723475244
2020-12-01,5.73,5.87,5.72,5.83,7021689,190562111,4000,5574981,0.010398613518197708,7021689.0,545417084.0,0.13700876803968387,6.37,5.77,0.11169284467713791,0.017452006980802626,0.010398613518197708,0.015845070422535246,3.068944115749966,0.29175331883445077,10.518968997543343
2020-12-18,5.78,6.05,5.75,6.0,12775530,206277883,38000,12233189,0.03806228373702414,12775530.0,565484851.0,0.16229634812855354,6.44,5.78,0.11418685121107264,0.03806228373702414,0.03806228373702414,0.025510204081632515,0.9630391041507924,0.33822263751734016,2.847352593604616
2021-03-15,6.18,6.35,6.16,6.27,6030532,216977645,212500,3678304,0.011290322580645107,6030532.0,605400867.0,0.09751348528541824,6.46,6.2,0.04530744336569592,0.014563106796116498,0.011290322580645107,0.019736842105263275,1.5528671511043783,0.44856716286872356,3.461838671322529
2021-08-06,5.96,6.19,5.91,6.17,14213845,191594999,55100,11488046,0.03523489932885915,14213845.0,646095529.0,0.1335916198968257,6.34,5.96,0.06375838926174504,0.03523489932885915,0.03523489932885915,0.027072758037225086,1.884830195077953,0.3355895078109723,5.616475340282755
