day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-09,9.1,9.15,8.66,8.8,23985709,9.27,9.27,1,3.0,0.7245164127265189,9.2,0.04545454545454519
2018-04-18,8.88,8.9,8.74,8.83,9862566,8.9,8.84,1,3.0,0.2271920801254943,8.89,0.00679501698754259
2018-08-15,8.63,8.65,8.38,8.4,7502625,8.7,8.55,1,3.0,0.6230300064638892,8.41,0.0011904761904761862
2018-11-09,8.03,8.08,7.88,7.94,8541888,8.13,8.04,1,3.0,0.5867677218011591,8.26,0.04030226700251882
2019-03-25,9.51,9.58,9.48,9.49,14893766,9.64,9.64,1,3.0,0.5714599233439639,9.53,0.004214963119072657
2020-04-20,8.88,8.88,8.74,8.74,6988938,8.96,8.85,1,3.0,0.6542644257090453,8.76,0.0022883295194506825
2020-06-05,8.93,8.96,8.86,8.93,7512765,8.97,8.94,1,3.0,0.8763257131596909,9.21,0.03135498320268759
2020-12-09,10.12,10.16,9.92,9.96,11752812,10.15,10.12,1,3.0,1.7603443521835795,10.01,0.005020080321284981
2021-11-10,11.7,11.7,11.31,11.53,30208201,12.19,12.14,1,3.0,2.2283535143271127,11.87,0.02948829141370335
2022-01-07,11.99,12.07,11.71,11.71,17238074,12.03,11.95,1,3.0,0.40717926095406143,11.96,0.021349274124679685
