day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2019-12-02,12.18,12.41,12.14,12.27,3411904,69068715.0,7200.0,1875933.0,0.012376237623762387,3411904.0,43974716.0,0.044791851992808135,0.15437271394174762,1.0,13.8,0.02196193265007329,0.2924116523400191
2020-02-05,12.15,12.59,12.05,12.34,12146226,128109319.0,6100.0,22742244.0,0.021523178807947074,12146226.0,123464309.0,0.15197818348154923,0.2500164918530246,1.0,15.07,0.1164705882352941,8.781833894056335
2020-02-12,14.57,16.37,14.57,16.27,34419059,276549204.0,60100.0,84073651.0,0.07039473684210518,34419059.0,254952466.0,0.1578958084078589,0.250699488344114,1.0,16.37,0.10220673635307786,0.7861593550255226
2020-05-28,13.05,13.13,12.6,12.86,8655372,277667706.0,718654.0,11780637.0,-0.0227963525835867,-8655372.0,285187778.0,0.10579697380865721,0.13144697131405803,1.0,14.99,0.05496183206106875,1.0300412112891784
2020-07-02,13.08,13.5,12.92,13.46,9814746,311639358.0,642464.0,17625351.0,0.030627871362940207,9814746.0,294895947.0,0.13594270024198488,0.23441185503531894,1.0,13.82,0.04057591623036649,0.24233691512550481
2020-10-13,16.04,16.43,15.91,16.36,9637978,376792955.0,780488.0,32055566.0,0.017412935323383172,9637978.0,467543408.0,0.20568731026167517,0.2438011567412195,1.0,16.46,0.02832512315270952,0.29173404689067883
2021-04-22,13.34,13.45,13.27,13.35,2929032,358058488.0,899133.0,4173321.0,0.0,2929032.0,414558834.0,0.10664763182761589,0.18726573876502114,1.0,13.82,0.08943089430894302,0.26496103444159114
2021-09-08,13.58,13.74,13.46,13.65,10294840,371148732.0,242303.0,15187607.0,0.004415011037527616,10294840.0,398682631.0,0.10847529527642288,0.2293608778180588,1.0,14.08,0.026410564225690436,2.576521311155033
2022-03-04,26.1,26.77,25.68,25.93,8065877,1342738191.0,893309.0,21058287.0,-0.014068441064638781,-8065877.0,655563298.0,0.0995533659832777,0.19946127111793915,1.0,27.04,0.22362869198312252,0.47140538041916624
2022-04-19,23.8,24.4,23.53,23.86,13916644,1204282568.0,775746.0,22866166.0,0.00632644453816944,13916644.0,693446408.0,0.06856167212861285,0.17071000076415235,1.0,24.77,0.06753246753246755,0.45944698116025506
