day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-18,5.49,5.62,5.46,5.53,608906226,13222346976,4911600,655098009,0.0018115942028986698,608906226.0,8562077090.0,0.1941986024078568,0.2637011387974099,1.0,6.75,0.01735015772870674,1.0715738342487398
2018-07-24,3.66,3.87,3.63,3.82,1120765686,9092095694,7438700,815020104,0.052341597796143224,1120765686.0,12786469761.0,0.19391983276690003,0.30066453905043156,1.0,3.87,0.08732394366197194,0.3349569462920645
2018-12-04,2.84,2.85,2.81,2.84,287089103,6742929948,2990400,221316951,-0.0035087719298246833,-287089103.0,9300331394.0,0.2724027794649782,0.2724037981425635,1.0,2.97,0.09302325581395343,1.0112599488336689
2019-04-18,4.0,4.01,3.92,3.95,609227761,8623318341,6445500,648729583,-0.010025062656641603,-609227761.0,28153425686.0,0.26855968963485416,0.2884749317266255,1.0,4.19,0.21301775147928992,1.0108805310679347
2019-10-15,3.8,3.8,3.73,3.74,274978496,8128160731,31995700,214515615,-0.015789473684210464,-274978496.0,26816641985.0,0.20720259872300498,0.2788895255884164,1.0,4.18,0.07262569832402233,0.3938470440236208
2019-11-01,3.56,3.61,3.54,3.59,203792601,7856350912,31003000,175470603,0.0056022408963585235,203792601.0,25667311584.0,0.24084626190057876,0.3071525248513465,1.0,3.84,0.02864583333333348,0.7603406337747485
2020-04-16,3.8,3.85,3.76,3.81,374223603,7494695701,9337260,341820707,-0.0078125,-374223603.0,47581716321.0,0.24005598116122256,0.241064636442078,1.0,4.24,0.04947916666666674,0.29305505897425843
2020-10-28,4.74,4.83,4.65,4.79,474953166,8292684084,141808238,480690911,0.008421052631578885,474953166.0,69059247697.0,0.21351912537657683,0.2482026915870342,1.0,5.26,0.024074074074074137,0.2607000624088964
2021-07-09,6.22,6.35,6.19,6.31,586385435,11499278891,74637485,598973332,0.0015873015873015817,586385435.0,96650262223.0,0.162913386485452,0.23725215726361104,1.0,6.43,0.16984402079722716,0.7293880635744514
2021-12-31,5.05,5.08,5.02,5.05,351473209,10635883949,114885610,283301094,-0.0019762845849802257,-351473209.0,93206507454.0,0.1596116719515127,0.18638707020483775,1.0,5.28,0.060975609756097615,1.9692426107330951
2022-01-24,4.97,5.0,4.95,4.97,239497020,10927458320,121934885,232114504,-0.004008016032064243,-239497020.0,93747041337.0,0.19480902813965165,0.20709907385665402,1.0,5.22,0.05660377358490587,0.900210407080619
2022-04-20,4.1,4.11,4.05,4.06,213485304,9802263348,27931000,138058658,-0.007334963325183463,-213485304.0,92680861965.0,0.1585022750444172,0.2448356336688751,1.0,4.35,0.04102564102564088,0.47474216282564763
