day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-04-09,8.9,9.07,8.85,8.96,11143826,9.22,8.95,-0.3489473510787289,0,1.0,7979550.7895745495,487420.1899428739,False,9.15,0.028089887640449396,0,68,0,5,-5,0.0011173184357544663,56,0,1,0,1
2018-04-20,8.21,8.3,8.04,8.07,7668411,8.41,8.34,-0.08176301631148364,1,2.0,1111299.5156132802,1479316.7176572932,True,8.64,0.052375152253349544,0,74,0,5,-5,-0.03237410071942437,0,65,0,2,-2
2018-04-23,8.08,8.21,8.01,8.11,6068508,8.21,8.07,-0.20863553088116948,0,2.0,1133481.3952812862,1132701.0911373077,True,8.64,0.06930693069306937,0,75,0,6,-6,0.004956629491945419,60,0,1,0,1
2018-08-22,5.34,5.38,5.26,5.36,4516820,5.32,5.35,-0.18219019172130568,0,1.0,4976498.283917961,947267.6997560391,False,6.36,0.1910112359550562,0,121,0,5,-5,0.0018691588785046953,98,0,2,0,2
2018-10-29,4.26,4.35,4.24,4.29,2269800,4.35,4.29,-0.06450150434818447,0,1.0,617169.8645173617,1040912.6380274874,False,5.26,0.23474178403755874,0,145,0,5,-5,0.0,0,0,0,0,0
2018-12-11,5.72,5.75,5.64,5.71,7469644,5.59,5.71,-0.26413030735599363,0,1.0,12468101.34913951,3480633.60570448,False,5.86,0.02447552447552459,0,162,0,5,-5,0.0,0,0,0,0,0
2019-01-22,5.91,5.95,5.84,5.9,4723101,5.88,5.91,-0.10361023080926157,0,2.0,2754358.4720944664,1917470.7777492623,False,7.28,0.2318104906937395,0,180,0,5,-5,-0.0016920473773265332,0,151,0,1,-1
2019-04-18,8.99,9.02,8.7,8.93,17393784,8.78,8.73,-0.08462584919452498,0,1.0,8113847.420483197,3825168.2220251528,False,10.05,0.11790878754171308,0,209,0,5,-5,0.02290950744558984,180,0,1,0,1
2019-09-16,8.39,8.39,8.19,8.28,11359973,8.34,8.33,-0.01800741821088825,0,1.0,3643756.563602847,2944761.2080564206,False,8.39,0.0,0,263,0,5,-5,-0.006002400960384291,0,225,0,1,-1
2020-03-20,8.49,8.52,8.27,8.42,13569216,8.12,8.36,-0.22248842374800792,0,0.0,5301292.585931983,3350731.010336424,False,9.34,0.10011778563015317,0,327,0,5,-5,0.0071770334928229484,296,0,2,0,2
2020-06-09,9.03,9.15,8.92,9.13,19020835,9.24,9.03,-0.2567880948149843,0,2.0,10037050.689285275,4359884.346225851,False,9.47,0.04872646733111874,0,357,0,5,-5,0.011074197120708895,322,0,1,0,1
2020-07-30,10.5,10.69,10.28,10.29,20737509,10.22,10.52,-0.1239623103086156,0,2.0,10747024.821034491,2999188.182486628,False,11.57,0.10190476190476194,0,376,0,5,-5,-0.02186311787072248,0,323,0,1,-1
2020-11-10,10.96,11.22,10.73,11.08,19072748,10.7,10.95,0.07684724680741306,0,0.0,4013620.477111014,2379533.24676356,False,11.39,0.03923357664233573,339,0,5,0,5,0.01187214611872145,373,0,2,0,2
2021-04-14,9.45,9.65,9.4,9.63,5856721,9.56,9.42,-0.12014161932902234,0,3.0,1177918.9121981768,764041.2206537094,False,9.96,0.05396825396825422,0,471,0,5,-5,0.022292993630573354,421,0,1,0,1
