day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-17,5.16,5.2,4.99,5.03,17312339,5.2,5.18,1,3.0,0.5177685556986131,5.12,0.017892644135188762
2018-05-25,3.67,3.68,3.51,3.54,20074544,3.76,3.67,1,3.0,0.8685189889123335,3.53,-0.0028248587570621764
2019-01-31,2.07,2.15,2.07,2.07,76561223,2.32,2.3,1,3.0,0.7363237039892057,2.36,0.14009661835748788
2019-04-15,3.75,3.8,3.64,3.64,27323251,3.78,3.73,1,3.0,0.30285121192468645,3.77,0.03571428571428559
2019-06-27,3.29,3.32,3.25,3.25,18640593,3.3,3.28,1,3.0,0.2152704963289762,3.28,0.009230769230769154
2019-08-06,2.67,2.68,2.45,2.6,27223040,2.73,2.72,1,3.0,1.1106597191693952,2.76,0.06153846153846132
2019-08-26,2.62,2.66,2.6,2.65,11217373,2.72,2.7,1,3.0,0.23530194292867934,2.99,0.12830188679245302
2019-11-11,2.55,2.57,2.45,2.46,33866746,2.6,2.61,1,3.0,0.32814924953337754,2.5,0.016260162601626105
2020-02-04,2.02,2.2,2.02,2.17,27513260,2.24,2.24,1,3.0,8.688449890837383,2.26,0.041474654377880116
2020-04-28,2.17,2.18,2.07,2.11,12353947,2.21,2.18,1,3.0,0.25396237162918767,2.29,0.08530805687203791
2020-09-24,2.38,2.39,2.31,2.32,13959269,2.41,2.4,1,3.0,0.23616483332464022,2.35,0.012931034482758674
