day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2019-01-18,4.05,4.47,4.05,4.47,5767341,0.8982443841026906,152,0,5,0,5.0,0.100985221674877,129,0,1,0,1.0,5.35,0.3209876543209875
2019-01-21,4.76,4.92,4.63,4.92,11456816,0.9864988042149754,153,0,6,0,6.0,0.10067114093959728,130,0,2,0,2.0,5.35,0.12394957983193278
2019-01-22,5.2,5.35,4.93,4.96,39353071,2.434904689051478,154,0,7,0,7.0,0.008130081300812941,131,0,3,0,3.0,4.94,-0.04999999999999993
2019-01-29,4.29,4.29,4.0,4.11,10020984,-0.01547613854604235,0,168,0,5,-5.0,-0.04195804195804187,0,175,0,5,-5.0,4.37,0.018648018648018683
2019-04-24,4.95,4.96,4.85,4.92,5177400,-0.29454738294165594,0,196,0,5,-5.0,0.0,0,0,0,0,0.0,4.95,0.0
2019-07-26,4.75,4.81,4.71,4.75,10144802,-0.12419071311519136,0,234,0,5,-5.0,-0.0165631469979296,0,243,0,3,-3.0,5.0,0.05263157894736836
2019-07-29,4.76,4.82,4.68,4.73,8288171,-0.18301303465558028,0,235,0,6,-6.0,-0.004210526315789331,0,244,0,4,-4.0,5.0,0.050420168067226934
2019-12-02,4.04,4.07,4.01,4.03,1973242,-0.265961609999256,0,280,0,5,-5.0,0.0,0,0,0,0,0.0,4.22,0.044554455445544594
2020-06-03,5.01,5.79,4.73,5.79,163003329,0.22504997312686048,304,0,5,0,5.0,0.0986717267552184,274,0,5,0,5.0,6.26,0.24950099800399195
2020-06-04,5.61,6.26,5.54,5.56,165155145,0.01320105554408646,305,0,6,0,6.0,-0.039723661485319584,0,337,0,1,-1.0,6.2,0.10516934046345816
2020-08-14,7.56,7.91,7.5,7.67,42815411,-0.17401199886772345,0,366,0,5,-5.0,-0.031565656565656575,0,357,0,1,-1.0,8.25,0.09126984126984139
2020-08-17,7.64,7.85,7.55,7.77,42304471,-0.011933553551547127,0,367,0,6,-6.0,0.01303780964797907,304,0,1,0,1.0,8.25,0.07984293193717273
2021-01-28,7.5,7.95,7.45,7.6,42775030,-0.09575171877342203,0,432,0,5,-5.0,-0.01935483870967747,0,411,0,2,-2.0,7.92,0.05600000000000005
2021-03-26,8.3,8.62,8.22,8.55,112230563,-0.03187567217040388,0,449,0,5,-5.0,0.030120481927710774,382,0,1,0,1.0,9.05,0.09036144578313254
2021-03-29,8.5,8.65,8.33,8.47,98929670,-0.11851400050447936,0,450,0,6,-6.0,-0.009356725146198785,0,426,0,1,-1.0,9.05,0.06470588235294117
2021-05-17,8.14,8.32,8.06,8.27,40736467,-0.10349747295965372,0,469,0,5,-5.0,0.009768009768009733,398,0,1,0,1.0,8.36,0.027027027027026973
2021-05-18,8.31,8.36,8.15,8.2,36243539,-0.1102925297866405,0,470,0,6,-6.0,-0.00846432889963733,0,442,0,1,-1.0,8.22,-0.010830324909747224
2021-05-19,8.1,8.14,8.03,8.1,33420302,-0.0778962838038526,0,471,0,7,-7.0,-0.012195121951219523,0,443,0,2,-2.0,8.22,0.014814814814814836
2021-10-08,8.38,8.41,8.09,8.27,36795904,-0.08618180400341624,0,518,0,5,-5.0,0.004860267314702238,443,0,2,0,2.0,8.43,0.005966587112171684
2021-10-11,8.25,8.34,8.03,8.27,29025666,-0.2111712760202875,0,519,0,6,-6.0,0.0,0,0,0,0,0.0,8.43,0.021818181818181737
2022-05-05,5.29,5.42,5.28,5.37,9126782,-0.22550817958252645,0,595,0,5,-5.0,0.011299435028248705,505,0,2,0,2.0,5.51,0.041587901701323204
2022-05-06,5.2,5.27,5.16,5.25,7422451,-0.1867395320716546,0,596,0,6,-6.0,-0.022346368715083775,0,563,0,1,-1.0,6.0,0.15384615384615374
2022-05-09,5.22,5.39,5.2,5.29,6873200,-0.07399860234846956,0,597,0,7,-7.0,0.007619047619047636,506,0,1,0,1.0,6.6,0.26436781609195403
2022-05-30,5.97,6.01,5.9,5.95,15736641,-0.3652981202683644,0,604,0,5,-5.0,-0.0050167224080267525,0,568,0,2,-2.0,,
