day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2016-11-22,33.3,33.52,32.19,32.81,6679781,33.48,33.35,1,3.0,0.9007370150222902,32.95,0.004266991770801587
2017-04-20,21.6,23.25,21.6,22.04,8041800,23.21,23.21,1,3.0,10.904959289415247,22.47,0.019509981851179692
2017-12-05,12.01,12.13,11.44,11.62,2611264,12.28,12.13,1,3.0,0.46642556298085025,12.39,0.06626506024096401
2018-01-29,12.45,12.54,12.08,12.19,1706238,12.47,12.45,1,3.0,1.0473169010873504,12.33,0.011484823625922846
2018-01-31,11.28,11.73,11.28,11.66,2812489,12.2,12.06,1,3.0,1.6922967942158231,11.8,0.012006861063464935
2018-10-09,8.06,8.28,8.06,8.06,22364334,8.95,8.95,1,3.0,262.7303537735849,7.93,-0.016129032258064613
2018-10-12,6.02,6.5,5.99,6.28,15709210,6.89,6.66,1,3.0,0.5969834505157265,6.59,0.0493630573248407
2018-12-25,7.5,7.54,6.89,7.41,9931688,7.78,7.65,1,3.0,0.40980752655325015,7.63,0.029689608636977116
2019-04-29,8.73,8.86,8.14,8.18,7851657,8.84,8.77,1,3.0,0.38891985536346896,8.44,0.0317848410757946
2020-04-28,7.83,8.05,7.25,7.65,20224340,7.91,7.8,1,3.0,0.49397279573279373,8.07,0.05490196078431375
2021-01-07,9.91,9.97,9.04,9.31,21279056,9.97,9.89,1,3.0,0.9315766703841484,9.25,-0.0064446831364125545
2022-04-07,9.48,9.48,9.48,9.48,1802900,10.53,10.53,1,3.0,0.6012967403854694,8.53,-0.10021097046413507
2022-04-11,7.93,8.5,7.68,7.76,135965406,8.53,8.53,1,3.0,62.99275474184591,8.08,0.04123711340206193
