day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-25,6.86,6.87,6.65,6.75,27925217,7.02,6.92,1,3.0,0.5300990751314725,6.85,0.014814814814814836
2018-02-01,7.03,7.11,6.77,6.84,19162835,7.13,7.04,1,3.0,0.25412315434420996,7.02,0.02631578947368407
2018-04-17,6.37,6.41,6.28,6.3,9397084,6.39,6.36,1,3.0,0.22375902281430027,6.39,0.014285714285714235
2018-06-15,5.77,5.79,5.38,5.59,16971052,5.81,5.77,1,3.0,1.6077351971414724,5.5,-0.01610017889087656
2018-06-19,5.44,5.5,5.03,5.13,22132499,5.77,5.59,1,3.0,0.3041324132410883,5.27,0.02729044834307981
2019-01-31,4.69,4.8,4.63,4.66,10785726,4.72,4.69,1,3.0,0.32802152272013685,5.01,0.07510729613733891
2020-02-04,4.42,4.63,4.41,4.52,34822460,4.55,4.55,1,3.0,0.9553847756365712,4.84,0.07079646017699126
2021-06-09,7.2,7.32,6.67,6.73,321783747,7.57,7.25,1,3.0,0.45566447900790297,8.95,0.3298662704309061
2021-06-29,8.97,9.3,8.5,8.5,400120116,9.44,9.44,1,3.0,4.269654401276981,8.06,-0.051764705882352935
2021-06-30,7.88,8.06,7.65,7.87,605756208,8.97,8.5,1,3.0,0.5139359001885324,7.98,0.013977128335451061
2021-08-26,6.59,6.59,6.32,6.34,154187257,6.62,6.64,1,3.0,0.2946151272662727,6.45,0.01735015772870674
2021-09-16,6.85,7.11,6.8,6.81,157919134,6.88,6.85,1,3.0,0.29753651580448737,6.89,0.011747430249632984
2021-10-15,6.53,6.62,6.29,6.3,90146692,6.65,6.47,1,3.0,0.5267901721237516,6.43,0.02063492063492056
2022-04-21,5.15,5.17,4.96,4.96,65369350,5.22,5.18,1,3.0,0.6825079310562805,5.1,0.028225806451612767
