day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-08-06,13.7,13.76,13.22,13.24,9138863,13.91,13.95,1,3.0,0.3188477262920615,13.53,0.021903323262839836,14.214
2019-04-25,12.43,12.43,12.04,12.06,6437264,12.51,12.46,1,3.0,0.27446044048551443,12.4,0.028192371475953548,12.802
2019-10-18,11.21,11.21,10.95,10.95,5358664,11.25,11.17,1,3.0,1.0004756047254353,11.08,0.01187214611872145,11.074
2020-02-04,9.85,10.33,9.85,10.13,17066803,10.51,10.51,1,3.0,8.32153749522093,10.92,0.07798617966436328,10.958
2020-09-24,9.88,9.92,9.65,9.68,4515789,9.98,9.92,1,3.0,0.3358540029126291,9.75,0.00723140495867769,9.787999999999998
2020-10-28,9.48,9.51,9.35,9.37,3072059,9.52,9.5,1,3.0,0.45583207830254757,9.48,0.011739594450373758,9.648
2020-11-13,9.4,9.44,9.23,9.34,2291210,9.44,9.39,1,3.0,0.271303196610021,9.51,0.01820128479657379,9.388
2020-12-16,8.7,8.73,8.6,8.6,2707450,8.75,8.73,1,3.0,0.2728099273015838,8.64,0.0046511627906977715,9.078
2020-12-17,8.59,8.64,8.4,8.58,3901766,8.7,8.6,1,3.0,0.4411220890505827,8.66,0.00932400932400923,8.947999999999999
2021-11-05,8.8,8.82,8.6,8.6,5319611,8.85,8.8,1,3.0,0.5304044849884249,8.84,0.027906976744185963,9.05
2022-01-25,9.08,9.08,8.66,8.71,9339226,9.15,9.09,1,3.0,1.3493235575932583,8.88,0.019517795637198576,8.738
2022-02-15,8.73,8.76,8.59,8.66,6547893,8.79,8.76,1,3.0,0.51964382939793,8.77,0.01270207852193983,8.748
2022-04-22,6.5,6.68,6.22,6.27,51874631,7.16,6.59,1,3.0,0.23115269226232527,6.22,-0.00797448165869219,7.684
2022-04-25,6.22,6.22,5.64,5.64,64359904,6.5,6.27,1,3.0,0.24068167347542202,5.47,-0.03014184397163122,7.608
2022-04-26,5.4,5.47,5.08,5.08,81368127,6.22,5.64,1,3.0,0.26426737678166834,5.11,0.0059055118110236116,7.514
