day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2017-10-23,12.1,12.15,12.04,12.09,4027184,-0.045059874879393,0,5,0,5,-5.0,0.0008278145695364003,2,0,2,0,2.0,12.21,0.00909090909090926
2017-12-05,8.97,9.0,8.6,8.67,6980766,0.16858720252842474,16,0,5,0,5.0,-0.03880266075388028,0,21,0,2,-2.0,9.33,0.04013377926421402
2018-04-09,7.66,7.74,7.4,7.52,6261560,-0.3086227165528258,0,61,0,5,-5.0,-0.00922266139657446,0,60,0,3,-3.0,7.7,0.005221932114882533
2020-05-29,11.07,11.18,10.97,11.1,7144154,-0.3882381733377439,0,341,0,5,-5.0,0.0,0,0,0,0,0.0,11.9,0.074977416440831
2020-06-24,11.84,12.02,11.79,11.88,8522111,-0.21016859928163534,0,352,0,5,-5.0,0.005076142131979822,333,0,1,0,1.0,13.88,0.17229729729729737
2021-03-16,8.67,8.85,8.67,8.77,2718259,-0.22965664040437184,0,441,0,5,-5.0,0.010368663594469973,407,0,1,0,1.0,8.86,0.021914648212226107
2021-03-17,8.8,8.86,8.73,8.8,2627170,-0.03351005183832745,0,442,0,6,-6.0,0.003420752565564511,408,0,2,0,2.0,8.86,0.006818181818181612
2021-05-27,8.56,8.75,8.51,8.7,4631182,0.1987526835629536,414,0,5,0,5.0,0.01635514018691575,431,0,1,0,1.0,9.05,0.05724299065420557
2021-07-08,9.16,9.19,9.06,9.09,7312124,-0.1641608492128076,0,483,0,5,-5.0,-0.009803921568627416,0,443,0,1,-1.0,9.46,0.0327510917030569
2021-07-09,9.1,9.15,9.04,9.14,6654026,-0.09000093543271426,0,484,0,6,-6.0,0.005500550055005604,445,0,1,0,1.0,9.46,0.03956043956043964
2021-12-23,9.18,9.21,9.11,9.14,3004360,-0.15119971905930074,0,547,0,5,-5.0,-0.0032715376226826187,0,496,0,2,-2.0,9.76,0.06318082788671031
2022-01-20,9.8,9.84,9.44,9.5,9444173,-0.07747865194397496,0,558,0,5,-5.0,-0.03455284552845528,0,506,0,1,-1.0,9.54,-0.026530612244898166
2022-01-21,9.44,9.54,9.25,9.3,8465362,-0.10364179055169787,0,559,0,6,-6.0,-0.021052631578947323,0,507,0,2,-2.0,9.36,-0.008474576271186418
2022-01-24,9.28,9.36,9.16,9.17,7193500,-0.1502430728892633,0,560,0,7,-7.0,-0.013978494623655968,0,508,0,3,-3.0,9.25,-0.003232758620689613
2022-02-16,8.8,8.89,8.72,8.76,2595305,-0.08076130229658696,0,568,0,5,-5.0,0.004587155963302614,514,0,1,0,1.0,8.98,0.020454545454545503
2022-03-09,8.21,8.29,7.68,7.99,5744907,0.2852747635291062,495,0,5,0,5.0,-0.024420024420024333,0,524,0,5,-5.0,8.26,0.006090133982947554
