day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-07-02,17.13,17.25,16.41,16.6,5364757,16.78,17.15,-0.03827687981017791,0,0.0,6521960.5293866815,627367.3647663586,False,17.18,0.0029188558085231353,0,89,0,5,-5,-0.03206997084548091,0,96,0,1,-1
2018-11-27,17.23,17.23,16.93,17.0,3813838,17.75,17.2,-0.16240979710305348,1,2.0,1083506.140518228,1351095.06129885,False,17.93,0.04062681369704002,0,145,0,5,-5,-0.011627906976744096,0,148,0,5,-5
2018-11-28,17.03,17.3,16.92,17.22,3430747,17.23,17.0,-0.10044763306674276,0,3.0,845470.9702483617,1332606.9886994099,True,17.93,0.052847915443335225,0,146,0,6,-6,0.012941176470588234,119,0,1,0,1
2018-12-10,17.11,17.29,16.97,17.09,1692197,17.03,17.29,-0.25308441988365016,0,1.0,953620.9631647713,672776.9200083866,False,17.45,0.01987142022209243,0,152,0,5,-5,-0.011567379988432602,0,153,0,1,-1
2018-12-11,17.12,17.23,17.05,17.2,1021770,17.11,17.09,-0.39618732334355866,0,0.0,1171047.8340987212,672776.9200083866,False,17.45,0.01927570093457942,0,153,0,6,-6,0.0064365125804564105,123,0,1,0,1
2019-08-09,23.35,23.45,22.8,22.82,9132764,23.88,23.5,-0.20296898017887188,1,1.0,7585409.130631069,1135901.117308224,False,24.42,0.04582441113490354,0,238,0,5,-5,-0.028936170212765955,0,227,0,3,-3
2021-10-28,7.68,7.7,7.46,7.5,13495259,7.81,7.69,-0.07723645862799489,1,2.0,6760190.2981119165,3824418.908378804,False,8.13,0.05859375000000022,0,531,0,5,-5,-0.024707412223667125,0,519,0,5,-5
2021-11-22,8.68,9.07,8.49,8.92,66196479,7.95,8.56,0.8444527848608625,0,1.0,24580571.7265605,2078474.2618347474,False,8.92,0.02764976958525356,461,0,5,0,5,0.04205607476635498,446,0,3,0,3
2021-11-29,7.99,8.13,7.95,8.1,17621490,8.25,8.08,-0.09915653520729739,0,2.0,9329424.982097303,2078474.2618347474,False,9.38,0.17396745932415536,0,542,0,5,-5,0.0024752475247524774,448,0,1,0,1
2022-06-10,11.47,11.73,11.35,11.71,14522749,11.6,11.47,-0.17959891675584205,0,0.0,4715454.469570973,3465588.21688228,False,11.98,0.04446381865736693,0,612,0,5,-5,0.020924149956408122,513,0,1,0,1
