day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-30,11.98,12.03,11.59,11.91,8570274,11.99,11.96,1,3.0,1.0412019031872455,11.97,0.005037783375314797
2017-11-01,11.81,11.84,11.71,11.8,5731194,11.85,11.86,1,3.0,0.5406882780467821,12.86,0.08983050847457608
2018-01-15,12.35,12.36,11.61,11.95,18380009,12.54,12.23,1,3.0,1.1480841506294772,12.65,0.05857740585774063
2018-04-20,14.45,14.7,13.98,14.2,14749950,14.75,14.64,1,3.0,0.30443872376112613,14.45,0.01760563380281699
2018-05-28,13.92,14.04,13.71,13.91,6151771,13.97,13.95,1,3.0,0.23849532517047556,13.99,0.005751258087706601
2018-05-30,13.8,13.86,13.51,13.59,9420800,13.9,13.86,1,3.0,0.41184439858587774,14.1,0.03752759381898452
2018-06-12,13.54,13.61,13.38,13.51,11389713,13.7,13.57,1,3.0,0.6892869220090414,13.81,0.022205773501110304
2018-11-16,9.02,9.5,8.96,9.05,273063274,9.95,9.95,1,3.0,34.75671088297301,9.06,0.0011049723756906271
2018-12-19,7.56,7.58,7.3,7.35,27706519,7.67,7.54,1,3.0,0.24217274566413338,7.35,0.0
2018-12-21,7.26,7.28,7.03,7.07,23396667,7.29,7.31,1,3.0,0.24729072784450778,7.07,0.0
2018-12-25,6.84,6.85,6.29,6.67,46778683,7.07,6.98,1,3.0,1.4924238412007447,6.95,0.04197901049475261
2019-06-06,7.98,7.98,7.65,7.68,9744987,8.06,7.99,1,3.0,0.28491197517143285,8.36,0.08854166666666674
2019-06-27,7.81,7.92,7.76,7.77,8359420,7.93,7.8,1,3.0,0.6953531122028465,8.03,0.03346203346203347
2019-07-11,7.78,7.86,7.68,7.71,6067924,7.82,7.78,1,3.0,0.47289718718747875,7.85,0.018158236057068677
2019-08-13,7.24,7.26,7.04,7.17,10225158,7.25,7.27,1,3.0,1.2813808287542803,7.5,0.046025104602510414
2019-08-23,6.91,6.91,6.78,6.79,11385822,6.95,6.89,1,3.0,0.34623935057892985,6.77,-0.002945508100147376
2019-09-23,7.51,7.53,7.26,7.33,12945500,7.6,7.55,1,3.0,0.2062349080869592,7.43,0.013642564802182733
2019-10-28,7.37,7.44,7.31,7.36,9690066,7.38,7.38,1,3.0,0.3124462124198011,7.39,0.0040760869565217295
2020-01-23,7.19,7.2,6.93,6.96,14202341,7.27,7.2,1,3.0,0.36247954578965835,6.29,-0.09626436781609193
2020-02-04,5.63,6.2,5.63,6.07,23210234,6.26,6.26,1,3.0,5.479143008681573,6.29,0.036243822075782584
2020-05-14,5.74,5.77,5.7,5.71,5801200,5.75,5.77,1,3.0,0.5246719742310146,5.87,0.028021015761821477
2022-04-25,7.05,7.06,6.42,6.44,43915581,7.21,7.08,1,3.0,0.5587184894753554,7.17,0.11335403726708071
