day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-19,6.8,6.85,6.51,6.52,7101548,6.86,6.85,1,3.0,0.9046294399035342,6.58,0.00920245398773023
2017-12-18,5.28,5.36,5.21,5.22,3486413,5.34,5.32,1,3.0,0.9925775847288107,5.41,0.03639846743295028
2018-06-19,4.53,4.53,4.1,4.1,5133800,4.67,4.56,1,3.0,0.5683387303720902,4.29,0.04634146341463419
2018-06-28,4.06,4.29,3.91,3.94,7206800,4.14,4.04,1,3.0,1.588146484465483,3.96,0.0050761421319796
2018-08-20,3.93,3.96,3.78,3.85,2718560,3.96,3.93,1,3.0,0.4205779380258139,3.97,0.03116883116883118
2018-09-10,3.8,3.8,3.69,3.69,1694800,3.83,3.79,1,3.0,0.2908827785817656,3.8,0.02981029810298108
2019-01-31,3.74,3.81,3.7,3.72,3368756,3.78,3.76,1,3.0,0.672088152082196,4.09,0.09946236559139776
2019-06-06,4.92,4.92,4.66,4.7,6400728,4.95,4.9,1,3.0,0.6264904835717735,5.01,0.06595744680851046
2019-08-05,4.58,4.59,4.45,4.47,4863346,4.59,4.57,1,3.0,0.27698358183246574,4.68,0.046979865771812124
2019-08-06,4.41,4.43,4.19,4.25,7725668,4.58,4.47,1,3.0,0.5885499407198254,4.68,0.1011764705882352
2020-02-04,3.41,3.69,3.41,3.59,12160021,3.72,3.72,1,3.0,3.0025084756920446,3.78,0.052924791086351064
2020-08-07,4.08,4.08,3.95,4.0,6921700,4.11,4.08,1,3.0,0.2594911740815251,4.1,0.02499999999999991
2020-09-24,4.05,4.05,3.98,3.98,6393026,4.07,4.06,1,3.0,0.4985644968472376,4.0,0.005025125628140614
2021-06-18,4.24,4.25,4.15,4.16,8073200,4.27,4.25,1,3.0,0.29667046786913165,4.44,0.06730769230769229
2021-07-27,4.08,4.12,3.99,3.99,6891869,4.1,4.09,1,3.0,0.8682427395486747,3.99,0.0
