day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-20,4.32,4.32,4.18,4.26,18213541,4.31,4.31,0.6210471406051303,0,2.0,3558335.340277545,3066880.5201547993,True,4.68,0.08333333333333326
2018-02-26,4.81,5.09,4.75,4.97,40989146,4.8,4.81,1.8341848395817268,0,2.0,11454465.097676223,8018149.2455434725,True,5.6,0.1642411642411643
2018-03-23,4.85,4.9,4.51,4.52,32296726,4.95,5.01,0.9590986092447407,1,2.0,6977788.020636136,5594296.85238304,True,4.93,0.016494845360824684
2018-04-23,4.25,4.26,4.02,4.13,18903803,4.35,4.22,0.5245973735423466,1,1.0,3316555.810766697,2496653.0220660893,True,4.97,0.16941176470588237
2018-06-19,4.94,4.94,4.52,4.53,31640038,5.1,5.02,0.5874944721241022,1,1.0,6388361.095255938,3933327.9492780347,True,4.9,-0.0080971659919028
2018-08-30,4.21,4.22,4.06,4.08,10402900,4.26,4.2,0.6871818359335722,1,0.0,1640112.9799506615,1351731.650334148,True,4.15,-0.014251781472684022
2018-10-30,3.41,3.58,3.33,3.55,10841112,3.49,3.46,0.7702086803174293,0,2.0,2033443.1326465001,2010980.7993654336,True,3.95,0.15835777126099715
2019-01-09,4.2,4.46,4.17,4.31,45620998,4.18,4.17,1.3912610911176868,0,0.0,11035272.619692411,3156655.716849154,True,4.43,0.05476190476190457
2019-01-24,4.07,4.2,4.01,4.1,14497683,4.07,4.05,0.6997862968528645,0,1.0,3172624.677214531,3157711.128742772,True,4.23,0.039312039312039415
2019-02-13,4.13,4.23,4.08,4.17,21130263,4.08,4.1,1.373209038478191,0,0.0,5917252.396174979,2739370.8441543514,True,4.69,0.13559322033898313
2019-04-16,4.45,4.72,4.36,4.72,59977601,4.64,4.57,1.3795537218038088,0,1.0,14930126.756981524,8292278.89195454,True,6.29,0.41348314606741576
2019-06-03,4.41,4.49,4.23,4.39,39622955,4.37,4.43,0.5491453359033205,0,0.0,5298155.830863121,6033892.359946049,True,4.8,0.08843537414965974
2019-08-15,3.51,3.6,3.48,3.58,22823600,3.66,3.61,0.8608440295284532,1,0.0,4773044.5202240385,2181693.1519425097,True,3.76,0.07122507122507127
2019-09-03,3.71,3.89,3.67,3.79,35201918,3.6,3.69,0.8690419834042362,0,1.0,7909642.680952667,2166425.9054639847,True,4.1,0.10512129380053903
2019-10-23,3.78,3.98,3.77,3.93,35762323,3.78,3.78,2.003699534658392,0,1.0,11030826.437485721,6279199.492493213,True,4.58,0.21164021164021163
2019-12-05,3.71,3.74,3.7,3.73,21740420,3.73,3.71,0.7813639986408143,0,0.0,4000731.1932677366,3970338.605004899,True,3.91,0.0539083557951483
2020-02-24,3.58,3.84,3.57,3.78,66717275,3.56,3.61,0.6031690554588911,0,0.0,14151329.027875263,4867718.061490549,True,4.37,0.22067039106145248
2020-06-01,3.21,3.31,3.2,3.29,21370797,3.25,3.23,1.782638467884576,0,0.0,5953589.6971420795,2341448.028804241,True,3.78,0.17757009345794383
2020-09-02,3.53,3.55,3.48,3.53,17965432,3.51,3.52,0.7854973988914977,0,0.0,2970383.311908762,4711495.149642859,True,3.7,0.04815864022662897
2020-09-07,3.47,3.55,3.47,3.52,22499478,3.39,3.48,0.5757807386801164,0,1.0,4697300.102403319,3574895.663061696,True,3.7,0.06628242074927959
2020-09-24,3.33,3.34,3.24,3.25,12530863,3.37,3.35,0.8682425118900303,1,1.0,2112554.26844657,2557285.514012527,True,3.38,0.01501501501501501
2020-10-12,3.31,3.38,3.31,3.37,14064943,3.23,3.3,0.5421334156392588,0,0.0,3014656.7621761337,2109641.5785378427,True,3.38,0.02114803625377637
2020-10-28,3.19,3.19,3.11,3.13,11492343,3.22,3.19,0.7739069350251113,1,2.0,2152445.931729419,1723237.6517711165,True,3.15,-0.012539184952978122
2021-02-18,2.28,2.42,2.24,2.42,18949396,2.22,2.2,1.2427738659161953,0,0.0,4553877.465045259,1882438.678510896,True,2.58,0.13157894736842124
2021-11-02,2.42,2.52,2.4,2.44,30242232,2.4,2.42,1.3830443776950587,0,1.0,8554546.143660259,2639848.681938163,True,3.02,0.24793388429752072
2022-01-13,3.11,3.11,3.07,3.11,85246593,2.8,2.83,2.8226530640248453,0,0.0,28938305.330762703,4953342.038480599,True,4.12,0.32475884244373
2022-05-26,2.66,2.69,2.58,2.63,26117079,2.53,2.61,0.5444107366764301,0,0.0,4408347.518725989,3631572.581086634,True,,
