day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-17,25.65,25.7,23.67,23.79,29488750,25.98,25.58,1,3.0,0.464649321814778,24.35,0.023539302227826964
2018-04-18,23.65,23.65,21.93,22.9,44888977,25.67,24.33,1,3.0,0.8684073871910325,23.3,0.017467248908296984
2018-07-05,14.7,14.83,14.28,14.64,12150250,14.82,14.74,1,3.0,0.9134041042067254,15.35,0.04849726775956276
2018-08-06,14.1,14.2,13.46,13.55,8051999,14.28,14.05,1,3.0,0.7070734160383512,14.17,0.04575645756457569
2019-01-31,11.88,12.03,11.75,11.78,4500396,11.94,11.88,1,3.0,0.6818811194064154,12.55,0.06536502546689316
2019-04-25,14.6,14.88,14.11,14.15,16286872,14.8,14.71,1,3.0,0.8710520571739735,14.19,0.002826855123674754
2019-10-18,13.17,13.22,12.91,12.98,6398793,13.18,13.15,1,3.0,0.7536503361888511,13.11,0.01001540832049308
2019-11-14,12.49,12.53,12.35,12.4,3968388,12.52,12.45,1,3.0,0.26213284684904736,12.78,0.030645161290322465
2020-02-04,10.18,10.98,10.18,10.78,25414700,11.25,11.25,1,3.0,5.3327768364397485,11.44,0.061224489795918435
2022-03-08,20.85,21.05,19.69,19.88,21095356,21.0,20.85,1,3.0,0.23630279325287207,20.07,0.009557344064386353
2022-04-25,15.74,15.74,14.5,14.51,16063419,16.13,16.01,1,3.0,0.44265870852587885,15.5,0.06822880771881468
