day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-04,7.49,7.54,6.86,7.02,38918625,7.56,7.5,1,3.0,2.298102193764587,7.12,0.014245014245014342
2017-12-15,6.9,6.95,6.7,6.72,9227281,6.94,6.92,1,3.0,0.3571696366258439,6.92,0.029761904761904878
2018-01-15,6.74,6.79,6.55,6.6,16156810,6.87,6.74,1,3.0,0.29486519843559655,6.66,0.00909090909090926
2018-03-19,6.5,6.55,6.4,6.49,8999111,6.57,6.51,1,3.0,0.20926634088500706,6.68,0.02927580893682591
2018-05-14,6.31,6.34,6.18,6.2,16021199,6.43,6.31,1,3.0,0.3687256272728159,6.4,0.032258064516129004
2018-08-20,5.79,5.86,5.57,5.66,11188481,5.85,5.79,1,3.0,0.21705282247739444,6.07,0.07243816254416968
2020-02-04,5.45,5.95,5.45,5.77,27435662,5.87,5.86,1,3.0,0.5986891240309837,5.96,0.032928942807625816
2020-11-26,11.37,11.43,10.31,10.57,61037816,11.66,11.38,1,3.0,1.2410007968614294,10.68,0.010406811731314969
2021-07-28,9.85,9.85,9.2,9.41,36312460,10.09,9.88,1,3.0,0.3252198343685966,9.88,0.04994686503719459
2021-10-22,11.42,11.52,11.05,11.12,18945562,11.53,11.46,1,3.0,0.25466915796150547,11.59,0.04226618705035978
2021-12-15,11.3,11.3,11.0,11.05,33025966,11.54,11.29,1,3.0,0.3381674510063717,11.52,0.04253393665158356
2022-05-19,11.7,11.9,11.53,11.88,17913077,12.24,11.94,1,3.0,0.661024265148517,12.62,0.06228956228956206
