day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-13,11.32,11.47,11.15,11.21,5374483,11.48,11.36,1,3.0,0.20452789170532726,11.66,0.04014272970561983
2017-11-23,10.3,10.39,10.02,10.04,3715971,10.4,10.33,1,3.0,0.2512651648898181,10.45,0.04083665338645415
2018-01-10,9.96,10.06,9.84,9.91,3717810,9.99,9.96,1,3.0,0.3124634623694176,10.03,0.012108980827447047
2018-02-06,8.65,8.66,7.96,7.97,12528252,8.8,8.84,1,3.0,0.7107028610684059,8.32,0.04391468005018817
2019-07-08,7.07,7.07,6.84,6.92,3104688,7.08,7.06,1,3.0,0.9709026181041629,6.99,0.010115606936416333
2019-08-06,6.66,6.66,6.3,6.41,3773024,6.67,6.68,1,3.0,0.99114676236213,6.51,0.015600624024960874
2020-02-04,4.77,5.15,4.77,5.08,7852111,5.29,5.29,1,3.0,6.292756571003994,5.26,0.03543307086614167
2020-04-28,6.1,6.11,5.63,5.8,19599918,6.4,6.17,1,3.0,0.28880328393711063,5.92,0.020689655172413834
2021-06-30,6.28,6.28,6.14,6.2,2038654,6.34,6.25,1,3.0,0.22654725204379011,6.22,0.003225806451612856
2021-08-20,5.6,5.6,5.49,5.55,1316354,5.62,5.57,1,3.0,0.3853441380761944,5.72,0.03063063063063054
2022-01-25,6.27,6.3,6.02,6.04,3071100,6.4,6.27,1,3.0,0.2685180672230727,6.16,0.019867549668874274
