day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-09-10,5.55,5.56,5.29,5.3,5106602,5.68,5.55,1,3.0,0.27444358890846265,5.72,0.0792452830188679,5.992
2018-09-27,5.38,5.44,5.27,5.28,5380600,5.46,5.39,1,3.0,0.28955590725345126,5.39,0.02083333333333326,5.506
2018-12-18,4.93,5.03,4.78,4.84,8672540,5.06,4.94,1,3.0,0.4793658920114827,4.96,0.024793388429751984,5.072
2019-01-30,4.69,4.72,4.62,4.67,4231900,4.78,4.69,1,3.0,0.27484227564189934,4.9,0.04925053533190593,4.728000000000001
2019-11-01,6.1,6.11,5.94,6.01,10006142,6.15,6.1,1,3.0,0.5990477579728521,6.12,0.01830282861896837,6.188000000000001
2020-08-26,9.1,9.17,8.85,8.91,20704587,9.52,9.12,1,3.0,0.8075222816198708,9.32,0.04601571268237947,9.176
2021-02-01,7.52,7.58,7.28,7.5,14577017,7.96,7.6,1,3.0,1.3022780463877122,7.72,0.02933333333333321,8.128
2022-03-04,10.7,10.95,10.6,10.67,11837930,11.01,10.79,1,3.0,0.4310062047637868,10.71,0.0037488284910967007,10.718
2022-03-09,9.93,10.04,9.27,9.7,18707974,10.28,9.92,1,3.0,0.27378248373411274,10.08,0.039175257731958846,10.540000000000001
2022-04-07,8.92,8.94,8.58,8.66,15320104,8.99,8.94,1,3.0,2.9976379159866267,8.74,0.009237875288683695,9.35
2022-04-26,7.0,7.1,6.65,6.67,19158382,7.5,6.99,1,3.0,1.5290635509612396,7.37,0.10494752623688153,8.316
