day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-17,6.12,6.15,5.94,5.95,8916297,6.13,6.12,1,3.0,1.4066663733560998,6.04,0.015126050420168013
2018-02-02,5.68,5.85,5.68,5.76,30939563,5.98,5.98,1,3.0,9.958264149606856,5.96,0.03472222222222232
2018-03-19,5.5,5.56,5.49,5.51,4489857,5.52,5.53,1,3.0,0.3325212312413468,5.64,0.023593466424682408
2018-05-30,3.91,3.96,3.76,3.77,6579437,4.01,4.0,1,3.0,0.4005056726397598,3.9,0.034482758620689724
2019-08-06,2.36,2.36,2.28,2.32,5109976,2.44,2.4,1,3.0,0.4631518787416491,2.36,0.01724137931034475
2020-02-04,1.84,1.99,1.84,1.96,8799610,2.01,2.01,1,3.0,3.2216513145269623,2.05,0.04591836734693877
2020-04-28,1.88,1.89,1.77,1.8,8634157,1.94,1.89,1,3.0,0.5611480105578988,1.87,0.03888888888888897
2020-05-14,1.82,1.82,1.79,1.8,3576397,1.84,1.83,1,3.0,0.4140875086986777,1.9,0.05555555555555558
2020-05-22,1.79,1.79,1.72,1.74,4582240,1.81,1.79,1,3.0,0.726706323815467,1.79,0.028735632183908066
2020-09-24,2.02,2.02,1.98,1.98,9482940,2.03,2.02,1,3.0,0.34845658121505485,2.12,0.07070707070707072
2022-01-27,4.32,4.35,4.08,4.08,12393980,4.41,4.32,1,3.0,0.2879458301205646,4.34,0.06372549019607843
