day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-03-14,15.66,16.9,15.46,16.61,26661359,15.74,15.73,1.2392084222196091,0,0.0,7292918.350747134,1373059.5128321024,False,16.47,0.051724137931034475,53,0,5,0,5,0.055944055944055826,58,0,1,0,1
2018-08-23,10.53,10.69,10.38,10.56,3279874,10.82,10.53,-0.04362910045196089,0,0.0,1214630.5596325172,911696.4769153142,False,11.0,0.044634377967711414,0,130,0,5,-5,0.002849002849002913,108,0,1,0,1
2018-08-24,10.5,10.75,10.48,10.63,3256196,10.53,10.56,-0.0072191797611737,0,0.0,815616.4145891141,858476.9361239381,False,11.0,0.04761904761904767,0,131,0,6,-6,0.006628787878787845,109,0,2,0,2
2019-01-23,7.39,7.46,7.35,7.41,1652243,7.53,7.4,-0.18326523268079953,0,1.0,708929.4525245107,385785.0217336121,False,7.62,0.0311231393775373,0,182,0,5,-5,0.0013513513513512265,156,0,1,0,1
2019-07-30,10.53,10.67,10.31,10.62,5279690,10.48,10.51,0.06240293433602151,0,0.0,1363272.122068864,949161.8577639536,False,10.75,0.02089268755935425,213,0,5,0,5,0.010466222645099776,223,0,3,0,3
2019-11-18,10.08,10.1,9.95,10.07,1704275,10.12,10.07,-0.0702198106151326,0,1.0,1031084.3433153987,764483.3365345871,False,10.59,0.05059523809523814,0,280,0,5,-5,0.0,0,0,0,0,0
2020-03-23,10.15,10.31,10.07,10.11,2628900,10.29,10.39,-0.2822509945529269,1,0.0,934020.405426547,954764.1183584136,False,10.65,0.049261083743842304,0,327,0,5,-5,-0.02694898941289714,0,293,0,1,-1
2020-12-23,11.62,11.98,11.58,11.71,5127250,11.82,11.63,0.018502387811780707,0,1.0,917523.3302794966,380090.06167200656,False,11.88,0.0223752151462997,368,0,5,0,5,0.006878761822871837,372,0,1,0,1
2020-12-24,11.7,11.84,11.5,11.71,5415073,11.62,11.71,0.05613594031888436,0,1.0,739960.7475300197,380090.06167200656,False,11.88,0.015384615384615552,369,0,6,0,6,0.0,0,0,0,0,0
2021-03-29,10.04,10.06,9.88,9.9,3605926,10.07,10.0,-0.05469164121587078,1,0.0,662419.2628996979,802963.9732312023,False,10.09,0.004980079681274896,0,448,0,5,-5,-0.010000000000000009,0,409,0,3,-3
2021-03-30,9.86,9.89,9.66,9.74,3315004,10.04,9.9,-0.08067886029829785,1,1.0,589865.9160966784,739272.5780403633,True,10.09,0.023326572008113722,0,449,0,6,-6,-0.016161616161616155,0,410,0,4,-4
2021-04-16,9.67,10.06,9.65,10.02,7369988,9.7,9.72,0.3934126451741713,0,2.0,1924655.6176243273,517273.26566717017,False,10.52,0.08790072388831427,399,0,5,0,5,0.030864197530864113,400,0,2,0,2
2021-10-29,9.71,9.9,9.65,9.87,4959815,9.99,9.71,-0.2786075151247176,0,2.0,1630546.7137824085,1696324.9985672375,False,10.67,0.09886714727085466,0,524,0,5,-5,0.016477857878475666,464,0,1,0,1
2022-01-11,11.21,11.48,11.21,11.29,3981530,11.14,11.26,-0.1117949793315145,0,0.0,3049122.691617329,768867.1878677472,False,11.53,0.028545941123996332,0,553,0,5,-5,0.002664298401420906,492,0,2,0,2
