day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-06-01,10.62,10.75,10.31,10.43,3915686,10.72,10.79,1,3.0,0.26772102720832947,10.69,0.024928092042185934
2018-06-19,9.11,9.28,8.48,8.63,3880937,9.68,9.42,1,3.0,0.8832186529503105,9.0,0.0428736964078793
2020-02-04,8.43,9.18,8.42,9.01,10776739,9.18,9.18,1,3.0,5.19424014254512,9.93,0.10210876803551616
2020-08-12,13.74,13.84,13.22,13.49,13125372,14.03,13.81,1,3.0,0.35014605851845504,14.33,0.06226834692364713
2021-07-05,12.43,12.5,12.12,12.18,3434361,12.63,12.41,1,3.0,0.3969511106302337,12.41,0.018883415435139606
2022-01-07,12.81,12.9,12.4,12.41,11759579,13.06,13.02,1,3.0,1.1136590761541245,12.57,0.012892828364222453
2022-01-24,12.05,12.07,11.8,11.82,2990725,12.15,12.09,1,3.0,0.4437282799323592,11.93,0.009306260575296044
2022-01-25,11.86,11.9,11.55,11.66,3940557,12.05,11.82,1,3.0,0.31759255698868993,11.93,0.023156089193824947
2022-03-01,11.93,11.98,11.78,11.84,1846078,11.98,11.94,1,3.0,0.6832949608144396,12.07,0.019425675675675658
2022-03-09,11.14,11.15,10.3,11.03,4234228,11.41,11.06,1,3.0,1.1926826135949358,11.25,0.01994560290117864
2022-04-25,10.11,10.29,9.9,9.92,1883250,10.18,10.26,1,3.0,0.4594786873100334,10.35,0.043346774193548265
