day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-03-08,9.55,9.7,9.13,9.3,9023397,370678895,2600,30936621,-0.017951425554382228,-9023397.0,-22973864.0,0.3641518219557599,0.3641518219557599,1.0,9.7,0.06418918918918903,2.5573768559166763
2018-11-14,6.09,6.43,6.09,6.28,9873192,242913180,71732,22387718,0.01948051948051943,9873192.0,7782309.0,0.3622245753503746,0.3622245753503746,1.0,6.43,0.09147286821705425,0.42263731911409774
2019-06-17,6.98,7.1,6.95,7.05,3743442,299601216,5500,3765553,0.0014204545454545858,3743442.0,274453406.0,0.14318955104939,0.33511063371224364,1.0,8.1,0.04330708661417315,0.9022078279860626
2019-08-20,6.81,7.02,6.76,6.87,4662062,298165406,3500,5768001,0.01327433628318575,4662062.0,321128849.0,0.17956763395050024,0.36636666585754263,1.0,7.02,0.002732240437158362,0.2997491610580978
2020-02-14,5.78,5.81,5.7,5.76,2018650,268076017,7000,2206759,-0.0017331022530329143,-2018650.0,313165207.0,0.18995404774887725,0.36435216689663236,1.0,5.95,0.06996587030716706,0.5847600185858679
2020-07-02,6.46,6.57,6.28,6.31,12455510,241362475,9000,21970154,-0.023219814241486114,-12455510.0,321078905.0,0.2745354643679691,0.3460371042935872,1.0,6.57,0.03034300791556732,3.8825731182823677
2020-10-16,7.68,7.74,7.5,7.52,2361313,244730111,8400,2598786,-0.02083333333333337,-2361313.0,428486314.0,0.1444315224182745,0.4773941315600986,1.0,8.27,0.05241379310344829,0.2136686319335821
2021-05-28,6.9,7.4,6.86,7.2,28886501,270685545,22900,44038236,-0.004149377593360981,-28886501.0,437606776.0,0.21381858215493202,0.21772907374989411,1.0,7.4,0.10889774236387773,6.307460513599557
2021-10-21,9.53,9.71,9.4,9.63,2539950,213374450,17400,1070768,0.012618296529968598,2539950.0,531621409.0,0.044120408514533256,0.24370835799191762,1.0,11.0,0.04878048780487809,0.8210963629292707
2021-12-30,9.18,9.31,9.07,9.28,3128758,230466217,18200,5685070,0.011995637949836269,3128758.0,562911767.0,0.1977189666616059,0.20459345505124227,1.0,10.09,0.08043478260869574,0.38850957616967907
2022-01-20,9.69,9.69,9.42,9.52,4144300,237906962,19700,4309250,0.001051524710830698,4144300.0,569848045.0,0.10882277920309502,0.4012298633078892,1.0,9.8,0.0,3.0956033232965314
