day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-04,8.5,8.5,8.37,8.4,2411470,487509358,34650,2658466,-0.0117647058823529,-2411470.0,-60807781.0,0.13069656093718812,0.39246839715359794,1.0,8.77,0.06962025316455689,0.22691644870370853
2018-11-28,5.51,5.85,5.42,5.75,16574210,411281510,1129950,24040518,0.03417266187050361,16574210.0,74683405.0,0.2574050503379127,0.32194078666513853,1.0,6.46,0.08487084870848705,0.2187005092055887
2019-02-15,5.77,5.8,5.68,5.71,9091276,384013522,1000,11776828,-0.00868055555555558,-9091276.0,156580825.0,0.22567923304956874,0.3591981654682667,1.0,6.19,0.10099573257467998,0.4361487406376008
2020-02-14,6.68,6.74,6.56,6.64,6215713,400112205,0,7493098,-0.005988023952095856,-6215713.0,549581893.0,0.18127954976932464,0.35641355560050825,1.0,7.84,0.19658119658119677,0.4667175503022243
2020-04-20,6.24,6.3,6.2,6.26,4293039,388944602,0,6626568,0.004815409309791185,4293039.0,537878145.0,0.24696977595591374,0.2845859348014473,1.0,6.93,0.12331081081081097,0.40235240652122073
2020-06-10,6.09,6.1,5.97,6.01,4510958,395683108,5800,2924055,-0.013136288998357948,-4510958.0,555633704.0,0.10740870470487153,0.2256896629210955,1.0,6.19,0.03216783216783203,0.22107888733860426
2020-07-10,7.15,7.38,7.07,7.3,17641584,407996452,91300,28279354,0.012482662968099856,17641584.0,695341795.0,0.221867687133217,0.3251005404493423,1.0,7.38,0.06865284974093266,1.131560927851408
2020-09-10,7.35,7.41,6.98,7.0,8592655,425893616,83100,13440898,-0.04240766073871405,-8592655.0,755340016.0,0.2174052923909278,0.3643390329627752,1.0,8.6,0.046376811594202705,0.6966341415251718
2021-01-27,6.88,6.92,6.8,6.8,6765821,524141764,3966334,5180525,-0.005847953216374324,-6765821.0,786103465.0,0.11161669388365011,0.26574533834025293,1.0,8.93,0.004160887656033285,0.21343708564231445
2021-04-19,8.1,8.43,8.06,8.25,28781563,492900386,7883734,33786037,0.012269938650306678,28781563.0,975212170.0,0.1423745021580878,0.20529416396568634,1.0,8.43,0.13095238095238115,0.6046700080276981
2021-05-21,7.85,7.95,7.75,7.91,14216364,476235234,7326134,18961502,0.012804097311139628,14216364.0,926797868.0,0.16990828047055068,0.22731403546273163,1.0,8.48,0.09196740395809089,1.0504231918815465
2022-03-24,13.04,13.17,12.45,12.51,18789020,526838522,577550,27537150,-0.026459143968871612,-18789020.0,1947426859.0,0.11441046002110103,0.15062776846436332,1.0,13.31,0.3769230769230769,2.1539391267780403
