day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2019-06-25,3.25,3.26,3.22,3.25,4902183,3.26,3.26,-0.13753407642443638,1,0.0,2688660.534329036,838969.5775002675,False,3.38,0.040000000000000036,0,217,0,5,-5,-0.0030674846625766694,0,172,0,1,-1
2019-08-12,3.21,3.24,3.2,3.24,4766423,3.25,3.22,-0.0770258704155532,0,1.0,2312847.0891510523,651745.3323401986,False,3.38,0.052959501557632294,0,236,0,5,-5,0.006211180124223503,198,0,1,0,1
2019-08-13,3.22,3.24,3.19,3.21,4765720,3.21,3.24,-0.00014749005700920303,0,1.0,1553768.7750027983,651745.3323401986,False,3.38,0.04968944099378869,0,237,0,6,-6,-0.0092592592592593,0,186,0,1,-1
2020-07-02,2.92,2.97,2.92,2.96,6293975,2.93,2.92,0.19871538490839136,0,3.0,1309692.4279174292,985986.8056242312,False,3.28,0.12328767123287676,319,0,5,0,5,0.013698630136986356,286,0,1,0,1
2020-07-03,2.96,3.0,2.95,3.0,9515020,2.92,2.96,0.5117664115284857,0,2.0,1999217.132350101,985986.8056242312,False,3.28,0.10810810810810811,320,0,6,0,6,0.013513513513513598,287,0,2,0,2
2020-07-06,2.99,3.11,2.98,3.11,17730302,2.96,3.0,0.8634014431919219,0,1.0,5312085.628955239,985986.8056242312,False,3.28,0.09698996655518388,321,0,7,0,7,0.036666666666666625,288,0,3,0,3
2020-07-07,3.15,3.17,3.07,3.09,17926593,2.99,3.11,0.011070933817145301,0,0.0,6125618.85191729,1016667.6185734806,False,3.53,0.12063492063492065,322,0,8,0,8,-0.006430868167202619,0,283,0,1,-1
2020-07-28,3.14,3.17,3.11,3.13,5238514,3.21,3.14,-0.2984448109160812,1,2.0,7075521.322750291,1010385.9819026485,False,3.31,0.05414012738853491,0,352,0,5,-5,-0.0031847133757962887,0,292,0,5,-5
2021-01-04,3.01,3.03,2.97,3.0,14920181,3.08,3.02,-0.1481532506237475,1,1.0,9579887.96527772,817340.4387103127,False,3.01,0.0,0,412,0,5,-5,-0.0066225165562914245,0,345,0,4,-4
2021-01-05,2.98,2.99,2.95,2.97,11749605,3.01,3.0,-0.2125025158877094,1,2.0,3610546.7413143413,817340.4387103127,False,3.02,0.01342281879194629,0,413,0,6,-6,-0.009999999999999898,0,346,0,5,-5
2021-01-06,2.96,3.01,2.95,3.01,10219551,2.98,2.97,-0.13022173936911074,0,2.0,3367627.4361007297,817340.4387103127,False,3.02,0.020270270270270396,0,414,0,7,-7,0.013468013468013407,339,0,1,0,1
2021-01-07,3.0,3.0,2.92,2.95,9648574,2.96,3.01,-0.0558710456066025,0,2.0,3332428.018001252,817340.4387103127,False,3.02,0.006666666666666599,0,415,0,8,-8,-0.019933554817275656,0,347,0,1,-1
2021-01-08,2.94,2.96,2.92,2.94,5328688,3.0,2.95,-0.4477227412050734,1,1.0,3484441.0972151207,817340.4387103127,False,3.02,0.027210884353741527,0,416,0,9,-9,-0.003389830508474634,0,348,0,2,-2
2021-05-27,3.09,3.14,3.08,3.1,20944440,3.09,3.1,-0.1941884912958488,0,1.0,17992396.870923415,6644140.677844506,False,3.12,0.009708737864077666,0,470,0,5,-5,0.0,0,0,0,0,0
2021-09-06,3.01,3.14,2.95,3.04,111844454,2.92,3.04,0.31875179406595944,0,0.0,42813737.57489746,2647003.629684762,False,3.44,0.14285714285714302,446,0,5,0,5,0.0,0,0,0,0,0
2022-01-07,3.16,3.19,3.14,3.14,21441974,3.11,3.16,-0.22212763333079388,0,1.0,30656907.344163503,4377090.362068042,False,3.18,0.006329113924050667,0,553,0,5,-5,-0.006329113924050667,0,458,0,1,-1
2022-01-10,3.12,3.13,3.05,3.09,19829980,3.16,3.14,-0.07517936548192816,1,1.0,13998081.243213626,4377090.362068042,False,3.18,0.019230769230769162,0,554,0,6,-6,-0.015923566878981,0,459,0,2,-2
2022-01-11,3.09,3.18,3.08,3.1,17513842,3.12,3.09,-0.11679981522926397,0,1.0,10899240.231386852,4377090.362068042,False,3.15,0.01941747572815533,0,555,0,7,-7,0.003236245954692629,443,0,1,0,1
2022-01-12,3.11,3.14,3.09,3.14,14574136,3.09,3.1,-0.1678504351015614,0,1.0,4867900.644243338,4377090.362068042,False,3.15,0.012861736334405238,0,556,0,8,-8,0.012903225806451646,444,0,2,0,2
2022-05-16,3.16,3.18,3.08,3.12,19393802,3.07,3.15,-0.4211893882642965,0,0.0,11652794.559959527,1029442.4374000757,False,3.22,0.018987341772152,0,595,0,5,-5,-0.00952380952380949,0,496,0,1,-1
2022-05-17,3.11,3.13,3.05,3.08,18907390,3.16,3.12,-0.025080796431767194,1,0.0,9257343.746745026,1029442.4374000757,False,3.28,0.05466237942122176,0,596,0,6,-6,-0.012820512820512886,0,497,0,2,-2
