日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2021-09-28,8353570,7894446,0,0,0,7894446
2021-09-29,5423860,8221577,0,0,0,8221577
2021-09-30,4400087,7616629,0,0,0,7616629
2021-10-08,5371828,9015257,0,0,0,9015257
2021-10-11,4717032,10547455,0,0,0,10547455
2021-10-12,3555898,11965655,0,0,0,11965655
2021-10-13,5765942,14076956,0,0,0,14076956
2021-10-14,4552270,12677963,0,0,0,12677963
2021-10-15,6163786,12127597,0,0,0,12127597
2021-10-18,8938139,16145769,0,0,0,16145769
2021-10-19,4279265,15363459,0,0,0,15363459
2021-10-20,4595966,16775466,0,0,0,16775466
2021-10-21,3034276,16688013,0,0,0,16688013
2021-10-22,2818961,16435619,0,0,0,16435619
2021-10-25,1281082,16579667,0,0,0,16579667
2021-10-26,1999997,16389241,0,0,0,16389241
2021-10-27,4850979,15609354,0,0,0,15609354
2021-10-28,3984156,15790285,0,0,0,15790285
2021-10-29,2706944,15359004,0,0,0,15359004
2021-11-01,1685746,14568548,0,0,0,14568548
2021-11-02,1926124,14158071,0,0,0,14158071
2021-11-03,4678353,16935831,0,0,0,16935831
2021-11-04,2761713,14573522,0,0,0,14573522
2021-11-05,2372979,14716404,0,0,0,14716404
2021-11-08,1867484,13654313,0,0,0,13654313
2021-11-09,5168327,15287003,0,0,0,15287003
2021-11-10,4850597,15901374,0,0,0,15901374
2021-11-11,2598352,12296839,0,0,0,12296839
2021-11-12,7817708,16330851,0,0,0,16330851
2021-11-15,12547108,17550290,0,0,0,17550290
2021-11-16,7810335,18165364,0,0,0,18165364
2021-11-17,3314418,16691159,0,0,0,16691159
2021-11-18,3013226,15380291,0,0,0,15380291
2021-11-19,4082334,15132162,0,0,0,15132162
2021-11-22,2640974,12001335,0,0,0,12001335
2021-11-23,5223810,14076462,0,0,0,14076462
2021-11-24,5544350,16891393,0,0,0,16891393
2021-11-25,4281923,13558148,0,0,0,13558148
2021-11-26,5402122,13601515,0,0,0,13601515
2021-11-29,2867920,11646773,0,0,0,11646773
2021-11-30,2329918,11247976,0,0,0,11247976
2021-12-01,2079840,10878662,0,0,0,10878662
2021-12-02,3686453,11671828,0,0,0,11671828
2021-12-03,1729283,11907465,0,0,0,11907465
2021-12-06,1176204,11573584,0,0,0,11573584
2021-12-07,862810,11754095,0,0,0,11754095
2021-12-08,955614,12127535,0,0,0,12127535
2021-12-09,1002368,12477736,0,0,0,12477736
2021-12-10,5444116,17020941,0,0,0,17020941
2021-12-13,2058499,16244256,0,0,0,16244256
2021-12-14,741569,15992275,0,0,0,15992275
2021-12-15,3656777,15202611,0,0,0,15202611
2021-12-16,9082633,18505630,0,0,0,18505630
2021-12-17,12546133,20516519,0,0,0,20516519
2021-12-20,6784914,21648863,0,0,0,21648863
2021-12-21,6805629,22650054,0,0,0,22650054
2021-12-22,10890463,25655833,0,0,0,25655833
2021-12-23,8142425,28506003,0,0,0,28506003
2021-12-24,3198416,26844740,0,0,0,26844740
