1,2020-03-04,3.00亿,1039.24万,1136.91万,-97.67万,12.81,0.00,0.00,0.00,3.01亿
2,2020-03-03,3.01亿,867.17万,1085.54万,-218.37万,12.81,0.00,0.00,0.00,3.02亿
3,2020-03-02,3.03亿,584.37万,301.23万,283.15万,12.81,0.94,0.00,0.94,3.04亿
4,2020-02-28,3.00亿,670.21万,482.69万,187.52万,11.87,0.00,0.00,0.00,3.01亿
5,2020-02-27,2.99亿,265.36万,145.97万,119.40万,11.87,0.00,0.00,0.00,2.99亿
6,2020-02-26,2.97亿,980.75万,774.05万,206.69万,11.87,0.00,0.00,0.00,2.98亿
7,2020-02-25,2.95亿,587.79万,829.64万,-241.85万,11.87,2.67,0.69,1.98,2.96亿
8,2020-02-24,2.98亿,413.85万,926.05万,-512.20万,9.89,0.05,0.00,0.05,2.98亿
9,2020-02-21,3.03亿,777.00万,459.77万,317.23万,9.84,0.31,0.00,0.31,3.03亿
10,2020-02-20,3.00亿,251.56万,458.48万,-206.92万,9.53,0.00,0.00,0.00,3.00亿
11,2020-02-19,3.02亿,197.07万,547.42万,-350.35万,9.53,0.00,0.00,0.00,3.02亿
12,2020-02-18,3.05亿,620.41万,350.76万,269.65万,9.53,2.88,9.80,-6.92,3.06亿
13,2020-02-17,3.03亿,965.43万,548.50万,416.93万,16.45,0.00,0.00,0.00,3.03亿
14,2020-02-14,2.98亿,316.04万,703.09万,-387.05万,16.45,0.16,0.00,0.16,2.99亿
15,2020-02-13,3.02亿,320.68万,271.58万,49.10万,16.29,0.00,0.00,0.00,3.03亿
16,2020-02-12,3.02亿,224.69万,228.81万,-4.12万,16.29,9.80,0.20,9.60,3.02亿
17,2020-02-11,3.02亿,369.33万,413.65万,-44.32万,6.69,0.00,0.78,-0.78,3.02亿
18,2020-02-10,3.02亿,311.20万,839.19万,-527.99万,7.47,0.00,0.00,0.00,3.02亿
19,2020-02-07,3.08亿,557.19万,699.99万,-142.81万,7.47,0.00,0.00,0.00,3.08亿
20,2020-02-06,3.09亿,642.43万,369.38万,273.05万,7.47,0.00,0.00,0.00,3.09亿
21,2020-02-05,3.06亿,573.43万,420.07万,153.36万,7.47,0.00,0.00,0.00,3.06亿
22,2020-02-04,3.05亿,527.38万,705.70万,-178.31万,7.47,0.00,0.00,0.00,3.05亿
23,2020-02-03,3.06亿,151.01万,294.71万,-143.71万,7.47,0.00,0.86,-0.86,3.07亿
24,2020-01-23,3.08亿,794.81万,1210.52万,-415.71万,8.33,0.05,0.00,0.05,3.08亿
25,2020-01-22,3.12亿,865.56万,557.18万,308.38万,8.28,0.02,0.00,0.02,3.12亿
26,2020-01-21,3.09亿,824.62万,759.70万,64.91万,8.26,0.00,0.00,0.00,3.09亿
27,2020-01-20,3.08亿,402.49万,359.72万,42.76万,8.26,0.00,0.00,0.00,3.09亿
28,2020-01-17,3.08亿,574.53万,253.57万,320.96万,8.26,0.69,0.00,0.69,3.08亿
29,2020-01-16,3.05亿,523.20万,356.31万,166.89万,7.57,0.00,0.29,-0.29,3.05亿
30,2020-01-15,3.03亿,831.85万,408.76万,423.09万,7.86,0.00,0.00,0.00,3.03亿
31,2020-01-14,2.99亿,242.62万,486.95万,-244.34万,7.86,0.00,0.00,0.00,2.99亿
32,2020-01-13,3.01亿,510.63万,727.72万,-217.09万,7.86,0.00,3.53,-3.53,3.02亿
33,2020-01-10,3.03亿,738.90万,1785.04万,-1046.13万,11.39,0.23,0.00,0.23,3.04亿
34,2020-01-09,3.14亿,835.27万,934.12万,-98.85万,11.16,0.00,0.16,-0.16,3.14亿
35,2020-01-08,3.15亿,2269.65万,636.07万,1633.58万,11.32,0.00,0.02,-0.02,3.15亿
36,2020-01-07,2.99亿,697.96万,416.31万,281.64万,11.34,0.00,0.21,-0.21,2.99亿
37,2020-01-06,2.96亿,1245.95万,518.96万,726.99万,11.55,0.00,0.10,-0.10,2.96亿
38,2020-01-03,2.88亿,480.24万,270.86万,209.38万,11.65,0.00,0.10,-0.10,2.89亿
39,2020-01-02,2.86亿,679.21万,487.02万,192.18万,11.75,0.02,0.00,0.02,2.87亿
40,2019-12-31,2.84亿,127.29万,200.36万,-73.06万,11.73,1.56,0.02,1.54,2.85亿
41,2019-12-30,2.85亿,240.06万,449.50万,-209.44万,10.19,1.13,0.00,1.13,2.86亿
42,2019-12-27,2.87亿,146.18万,454.30万,-308.12万,9.06,0.16,1.13,-0.97,2.88亿
43,2019-12-26,2.90亿,140.09万,295.96万,-155.87万,10.03,3.01,0.00,3.01,2.91亿
44,2019-12-25,2.92亿,385.05万,161.54万,223.50万,7.02,0.05,0.00,0.05,2.92亿
45,2019-12-24,2.90亿,342.25万,124.83万,217.43万,6.97,0.01,0.02,-0.01,2.90亿
46,2019-12-23,2.87亿,225.93万,290.34万,-64.41万,6.98,0.78,0.00,0.78,2.88亿
47,2019-12-20,2.88亿,504.39万,343.32万,161.06万,6.20,0.11,0.00,0.11,2.88亿
48,2019-12-19,2.87亿,116.03万,287.49万,-171.45万,6.09,0.00,0.00,0.00,2.87亿
49,2019-12-18,2.88亿,245.33万,142.89万,102.44万,6.09,0.08,0.00,0.08,2.88亿
50,2019-12-17,2.87亿,445.67万,403.09万,42.57万,6.01,0.00,0.01,-0.01,2.87亿
51,2019-12-16,2.87亿,541.26万,856.85万,-315.59万,6.02,0.03,0.04,-0.01,2.87亿
52,2019-12-13,2.90亿,789.80万,267.04万,522.77万,6.03,0.03,0.04,-0.01,2.90亿
53,2019-12-12,2.85亿,82.63万,185.25万,-102.62万,6.04,0.24,0.00,0.24,2.85亿
54,2019-12-11,2.86亿,246.38万,232.50万,13.88万,5.80,0.22,0.31,-0.09,2.86亿
55,2019-12-10,2.86亿,91.56万,214.49万,-122.93万,5.89,0.00,0.07,-0.07,2.86亿
56,2019-12-09,2.87亿,156.76万,192.65万,-35.89万,5.96,0.13,0.10,0.03,2.87亿
57,2019-12-06,2.87亿,44.19万,175.08万,-130.88万,5.93,0.00,0.73,-0.73,2.87亿
58,2019-12-05,2.88亿,143.80万,89.94万,53.87万,6.66,0.01,0.00,0.01,2.89亿
59,2019-12-04,2.88亿,182.49万,291.19万,-108.70万,6.65,0.00,0.01,-0.01,2.88亿
60,2019-12-03,2.89亿,30.82万,149.99万,-119.17万,6.66,0.73,0.00,0.73,2.89亿
61,2019-12-02,2.90亿,178.88万,64.97万,113.91万,5.93,0.00,0.80,-0.80,2.90亿
62,2019-11-29,2.89亿,206.69万,207.07万,-0.38万,6.73,1.34,0.69,0.65,2.89亿
63,2019-11-28,2.89亿,15.50万,80.86万,-65.36万,6.08,0.63,0.10,0.53,2.89亿
64,2019-11-27,2.90亿,100.82万,108.63万,-7.81万,5.55,0.00,0.00,0.00,2.90亿
65,2019-11-26,2.90亿,102.16万,92.59万,9.57万,5.55,0.00,0.20,-0.20,2.90亿
66,2019-11-25,2.90亿,130.73万,236.72万,-105.99万,5.75,0.69,0.00,0.69,2.90亿
67,2019-11-22,2.91亿,283.52万,434.57万,-151.05万,5.06,0.00,0.00,0.00,2.91亿
68,2019-11-21,2.92亿,246.52万,176.87万,69.65万,5.06,0.00,10.03,-10.03,2.92亿
69,2019-11-20,2.92亿,136.25万,165.10万,-28.86万,15.09,0.02,5.43,-5.41,2.92亿
70,2019-11-19,2.92亿,248.96万,146.91万,102.05万,20.50,5.13,0.00,5.13,2.93亿
71,2019-11-18,2.91亿,59.15万,62.93万,-3.77万,15.37,0.17,0.00,0.17,2.91亿
72,2019-11-15,2.91亿,163.21万,209.55万,-46.34万,15.20,0.80,0.00,0.80,2.91亿
73,2019-11-14,2.91亿,106.10万,35.95万,70.15万,14.40,0.00,0.00,0.00,2.92亿
74,2019-11-13,2.91亿,66.79万,172.94万,-106.15万,14.40,0.00,0.00,0.00,2.91亿
