day,open,high,low,close,volume
2017-06-02,86.300,89.910,85.200,89.260,1623660
2017-06-05,90.300,93.150,90.000,90.250,1552737
2017-06-06,89.500,90.410,87.700,88.870,1520854
2017-06-07,89.180,92.280,89.180,91.610,2126700
2017-06-08,91.000,92.200,87.000,88.230,2286847
2017-06-09,87.880,89.770,87.080,88.760,907395
2017-06-12,87.990,88.500,79.880,79.880,4678433
2017-06-13,79.000,80.500,76.000,79.930,3433176
2017-06-14,79.110,80.170,77.560,79.220,1863343
2017-06-15,78.280,83.710,78.280,82.670,2410957
2017-06-16,82.350,83.760,81.500,81.690,1217187
2017-06-19,82.600,83.880,81.920,82.760,983604
2017-06-20,83.880,84.700,82.250,83.800,1495052
2017-06-21,83.800,84.200,82.680,83.230,935518
2017-06-22,83.770,84.120,75.010,77.260,3251680
2017-06-23,76.860,77.860,75.180,77.340,1756224
2017-06-26,76.700,79.960,76.510,79.450,2124040
2017-06-27,79.030,80.000,78.420,78.700,1347057
2017-06-28,78.500,79.000,77.200,77.830,842336
2017-06-29,77.990,79.900,77.620,78.180,1333166
2017-06-30,77.810,78.850,77.030,77.810,1314533
2017-07-03,78.000,85.000,77.650,84.060,2953158
2017-07-04,84.000,85.080,82.680,83.110,1380534
2017-07-05,83.500,84.560,82.510,83.710,1490542
2017-07-06,83.740,86.400,82.280,86.220,2526523
2017-07-07,86.100,92.580,85.250,91.420,4551764
2017-07-10,89.500,91.400,86.900,87.060,2413933
2017-07-11,86.100,88.230,85.290,86.820,1607346
2017-07-12,87.030,87.760,80.810,84.230,2091247
2017-07-13,83.570,85.560,82.250,82.960,2061708
2017-07-14,82.750,83.850,81.100,81.180,1746115
2017-07-17,79.410,80.350,74.180,74.770,2990328
2017-07-18,74.470,76.400,73.220,75.880,1446715
2017-07-19,74.000,75.480,68.290,73.440,3375226
2017-07-20,73.290,76.790,72.000,75.850,2234513
2017-07-21,76.730,78.760,75.920,76.730,2448782
2017-07-24,75.000,75.390,72.000,73.370,2376558
2017-07-25,73.500,73.720,70.800,72.110,1587921
2017-07-26,71.240,72.590,71.240,71.720,890281
2017-07-27,71.550,74.360,71.080,73.250,2444307
2017-07-28,73.150,73.240,70.860,71.080,2202390
2017-07-31,71.100,71.360,68.800,71.100,2243854
2017-08-01,71.100,77.640,70.650,77.010,3203367
2017-08-02,76.000,81.100,75.010,75.640,2931833
2017-08-03,75.710,80.600,74.910,79.250,2967361
2017-08-10,71.330,71.330,71.330,71.330,550400
2017-08-11,64.280,72.000,64.280,68.400,6865646
2017-08-14,67.500,70.650,65.600,70.050,2643479
2017-08-15,69.500,69.960,68.700,69.020,1038495
2017-08-16,68.660,70.780,68.220,69.550,1140636
2017-08-17,69.240,73.770,69.070,71.140,1528438
2017-08-18,70.500,74.880,69.160,70.140,1865705
2017-08-21,70.140,74.580,70.050,73.430,3064653
2017-08-22,73.400,76.300,73.100,74.860,2188432
2017-08-23,73.000,73.920,69.800,70.310,3545100
2017-08-24,71.500,71.500,69.600,69.860,1419330
2017-08-25,70.010,73.500,69.860,72.270,2279749
2017-08-28,75.500,79.500,75.500,79.500,3373543
2017-08-29,87.450,87.450,87.450,87.450,2167772
2017-08-30,91.000,92.600,87.010,91.610,9446475
2017-08-31,91.380,96.000,89.610,95.600,6075446
2017-09-01,94.880,102.320,93.770,98.490,6148198
2017-09-04,98.010,99.990,96.700,98.580,3660246
2017-09-05,98.880,101.880,97.330,98.680,4463785
2017-09-06,101.480,105.480,99.010,102.980,5420178
2017-09-07,101.930,111.800,101.890,106.750,5967786
2017-09-08,108.300,110.670,105.120,109.110,3593488
2017-09-11,107.600,112.880,107.600,109.400,3654125
2017-09-12,109.800,112.500,106.000,111.990,4895659
2017-09-13,112.660,123.190,110.000,123.190,5441848
2017-09-14,125.460,126.880,120.000,124.410,5255439
2017-09-15,124.220,124.880,115.000,115.990,4727428
2017-09-18,116.880,127.590,116.780,127.590,5670276
2017-09-19,127.000,128.980,122.780,123.920,3910451
2017-09-20,124.000,135.280,123.930,131.370,5061750
2017-09-21,134.000,134.000,126.820,129.910,4195758
2017-09-22,128.990,132.490,127.330,132.250,2967075
2017-09-25,130.150,131.780,125.000,125.390,3353680
2017-09-26,122.890,125.880,120.680,123.460,3303169
2017-09-27,124.050,126.770,121.000,124.830,3096556
2017-09-28,124.340,132.080,124.000,127.170,3248531
2017-09-29,128.990,132.660,127.000,130.260,2809130
2017-10-09,133.000,140.400,131.010,134.910,3831260
2017-10-10,135.480,136.580,132.950,135.910,2345683
2017-10-11,135.200,135.980,127.600,128.680,2991104
2017-10-12,129.990,131.470,125.500,129.100,1986518
2017-10-13,129.500,132.400,126.620,131.180,1852116
2017-10-16,130.080,133.500,127.600,129.110,2078764
2017-10-17,128.500,129.610,125.500,126.910,1789700
2017-10-18,127.130,130.510,125.180,126.440,1776959
2017-10-19,125.500,126.860,115.000,115.780,4161451
2017-10-20,115.780,120.970,115.010,118.790,2572858
2017-10-23,119.870,125.500,119.410,124.570,2642859
2017-10-24,124.670,125.260,120.000,123.610,2010181
2017-10-25,121.180,126.620,120.100,124.410,2032607
2017-10-26,124.510,134.900,124.510,134.350,3549240
2017-10-27,134.200,136.000,131.800,135.130,2715287
2017-10-30,148.640,148.640,148.640,148.640,1255035
2017-10-31,155.990,163.500,153.100,163.120,7665660
2018-03-02,150.000,174.440,150.000,151.680,14570951
2018-03-05,153.010,166.850,153.000,166.850,11077096
2018-03-06,171.140,183.420,171.000,177.120,9820638
2018-03-07,175.310,181.000,170.510,175.480,6882712
2018-03-08,176.430,178.880,170.510,172.800,5361468
2018-03-09,171.300,181.000,171.080,175.280,6935713
2018-03-12,177.000,192.810,175.500,192.810,7097494
2018-03-13,196.000,207.890,193.000,196.860,7687516
2018-03-14,198.880,202.000,189.000,192.700,6030373
2018-03-15,191.300,199.980,191.100,199.660,5645599
2018-03-16,201.000,204.650,185.180,190.010,6972848
2018-03-19,188.000,207.500,187.660,204.580,7284526
2018-03-20,203.070,207.500,200.120,202.610,3858922
2018-03-21,203.330,204.330,191.100,193.560,5740973
2018-03-22,193.530,195.290,180.810,182.120,6862630
2018-03-23,173.000,184.500,171.010,177.120,7904498
2018-03-26,182.300,192.770,180.800,188.940,6464864
