日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2019-07-08,1542525,2073625,531100,0,0,0
2019-07-09,5423597,5151699,1270627,0,0,0
2019-07-10,18336369,15566249,2653477,0,0,0
2019-07-11,31746529,18574432,5164272,0,0,0
2019-07-12,36346451,8706980,4107058,0,0,0
2019-07-15,45623214,13492101,4215338,0,0,0
2019-07-16,53712200,18682392,10593406,0,0,0
2019-07-17,64369453,18578317,7921064,0,0,0
2019-07-18,62941122,9542480,10970811,0,0,0
2019-07-19,75573934,24756551,12123739,0,0,0
2019-07-22,79991319,25715622,21298237,0,0,0
2019-07-23,90792864,30231828,19430283,0,0,0
2019-07-24,95911101,28644705,23526468,0,0,0
2019-07-25,113028254,30092093,12974940,0,0,0
2019-07-26,120539946,30180917,22669225,0,0,0
2019-07-29,136542113,35342855,19340688,0,0,0
2019-07-30,143324572,33518798,26736339,0,0,0
2019-07-31,146967659,23098866,19455779,0,0,0
2019-08-01,145330859,13520136,15156936,0,0,0
2019-08-02,142322055,16582746,19591550,0,0,0
2019-08-05,144497679,19242792,17067168,0,0,0
2019-08-06,134415825,21737956,31819810,0,0,0
2019-08-07,137687781,12341867,9069911,0,0,0
2019-08-08,140279989,9755358,7163150,0,0,0
2019-08-09,136749115,8783532,12314406,0,0,0
2019-08-12,137037307,7135803,6847611,0,0,0
2019-08-13,136774582,7980063,8242788,0,0,0
2019-08-14,145672140,14295057,5397499,0,0,0
2019-08-15,156829862,18475784,7318062,0,0,0
2019-08-16,159663578,14245834,11412118,0,0,0
2019-08-19,171031531,23970466,12602513,80000,80000,0
2019-08-20,185394031,28578365,14215865,80000,0,0
2019-08-21,184741581,15358464,16010914,80000,0,0
2019-08-22,173406996,9510325,20844910,0,0,80000
2019-08-23,184926175,59700802,48181623,0,0,0
2019-08-26,205008985,39083986,19001176,6000,6000,0
2019-08-27,177395144,10768914,38382755,0,0,6000
2019-08-28,190310174,21521768,8606738,0,0,0
2019-08-29,179105845,25350180,36554509,0,0,0
2019-08-30,193463701,42116834,27758978,0,0,0
