日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2017-07-12,813755390,33640372,31480199,14035,0,25200
2017-07-13,839855960,57733823,31633253,36535,22500,0
2017-07-14,835084007,16998348,21770301,39235,3400,700
2017-07-17,881001995,71835032,25917044,14635,600,25200
2017-07-18,873920744,16172820,23254071,40835,26200,0
2017-07-19,837380716,19324751,55864779,14950,0,25885
2017-07-20,838177987,32734253,31936982,40350,25400,0
2017-07-21,824492853,11704650,25389784,33750,0,6600
2017-07-24,836638422,32789892,20644323,21550,6600,18800
2017-07-25,826819204,22353634,32172852,27982,13032,6600
2017-07-26,821532983,8654168,13940389,27782,9200,9400
2017-07-27,828319297,66665966,59879652,14982,0,12800
2017-07-28,817792567,20550093,31076823,40882,25900,0
2017-07-31,811863055,24291060,30220572,15382,0,25500
2017-08-01,829919457,43068182,25011780,48582,34000,800
2017-08-02,832384719,24631274,22166012,23882,1000,25700
2017-08-03,837440583,17556861,12500997,40682,26700,9900
2017-08-04,846039393,28045330,19446520,23351,9300,26631
2017-08-07,850090195,28301118,24250316,23000,0,351
2017-08-08,869469855,294055706,274676046,50900,27900,0
2017-08-09,858686735,197038315,207821435,23100,0,27800
2017-08-10,868941095,154566921,144312561,60100,37100,100
2017-08-11,865180179,167522820,171283736,40900,16700,35900
2017-08-14,879723401,156389099,141845877,33900,6100,13100
2017-08-15,971388065,191941074,100276410,40700,20900,14100
2017-08-16,946805084,163478442,188061423,34400,15000,21300
2017-08-17,949037975,159049602,156816711,69100,49400,14700
2017-08-18,979816191,144797942,114019726,31869,13469,50700
2017-08-21,976104174,48408248,52120265,18400,0,13469
2017-08-22,976396303,102901012,102608883,129500,111100,0
2017-08-23,965089790,61569124,72875637,64900,3700,68300
2017-08-24,1021555885,135381400,78915305,126400,67200,5700
2017-08-25,1037362676,61050053,45243262,69200,0,57200
2017-08-28,1071394096,92177324,58145904,100459,35459,4200
2017-08-29,1073923342,77040463,74511217,65059,0,35400
2017-08-30,1065647268,65966834,74242908,52259,0,12800
2017-08-31,1117054929,84555216,33147555,71159,18900,0
2017-09-01,1064405347,102960427,155610009,80859,16600,6900
2017-09-04,1068922181,106223860,101707026,34159,0,46700
2017-09-05,1128332319,106302400,46892262,47259,13100,0
2017-09-06,1147626617,71098196,52403909,73059,33000,10500
2017-09-07,1157417746,50005734,40214605,41029,1000,33030
2017-09-08,1195050507,85900001,48267240,35029,0,6000
2017-09-11,1209384549,53822970,39488928,60629,35600,10000
2017-09-12,1220819140,62702007,51267416,25229,0,35400
2017-09-13,1228651338,41101225,33269027,26029,800,0
2017-09-14,1227322295,39142811,40471854,25929,400,500
2017-09-15,1211131109,45975936,62167122,43729,17800,0
2017-09-18,1213344672,41236016,39022453,25529,0,18200
2017-09-19,1215856105,64866583,62355150,29529,4200,200
2017-09-20,1221620710,30421726,24657121,25829,0,3700
2017-09-21,1214855146,27459801,34225365,28829,3000,0
2017-09-22,1208769995,25737232,31822383,32629,7200,3400
2017-09-25,1201390542,13667435,21046888,46929,17700,3400
2017-09-26,1200316572,14580629,15654599,25978,600,21551
2017-09-27,1211022679,40286758,29580651,25978,0,0
2017-09-28,1204077860,18570934,25515753,33878,7900,0
2017-09-29,1206521479,43022953,40579334,25978,0,7900
2017-10-09,1201571099,37615666,42566046,70878,45300,400
2017-10-10,1197552334,51360804,55379569,33878,15000,52000
2017-10-11,1184882792,36281373,48950915,38978,10100,5000
2017-10-12,1178770840,32643352,38966500,33978,5000,10000
2017-10-13,1179302947,36188660,35656553,28878,0,5100
2017-10-16,1180160899,46826874,45968922,71478,43100,500
2017-10-17,1173225682,36054456,42989673,39078,11400,43800
2017-10-18,1187038156,39676396,25863922,48478,20700,11300
2017-10-19,1201979167,40638243,25697232,64218,33440,17700
2017-10-20,1221909848,61953385,41634242,50918,11700,25000
2017-10-23,1208863655,25801027,38847220,51178,300,40
2017-10-24,1211388891,22168994,19643758,55178,10700,6700
2017-10-25,1203677721,13713686,21424856,35678,200,19700
2017-10-26,1201765864,30294435,32206292,35978,300,0
2017-10-27,1239437862,92329304,54657306,71678,36000,300
2017-10-30,1239838572,40584539,40007129,95378,25100,1400
2017-10-31,1250055426,37761155,27544301,68278,0,27100
2017-11-01,1269673936,39173263,19554753,73578,5300,0
2017-11-02,1270421600,24433547,23685883,62878,28600,39300
2017-11-03,1268256290,18458836,20624146,43114,1000,20764
2017-11-06,1275670817,30164478,23154808,34985,900,9029
2017-11-07,1266025317,29726132,39371632,43285,9200,900
2017-11-08,1322871276,215998498,159152539,81285,46800,8800
2017-11-09,1285324900,53167457,90713833,81985,12900,12200
2017-11-10,1307296189,84491424,62520135,45685,1900,38200
2017-11-13,1291599426,71441974,87138737,42085,1300,4900
2017-11-14,1300608026,55988804,46980204,41185,800,1700
2017-11-15,1314797661,50868231,36678596,28285,0,12900
2017-11-16,1299014118,27747711,43531254,27485,600,1400
2017-11-17,1297329524,36656260,38340854,39785,12900,600
2017-11-20,1305087974,34922997,27164547,27885,1000,12900
2017-11-21,1304676653,33818939,34230260,34885,7100,100
2017-11-22,1280144228,33638444,57732887,33885,6000,7000
2017-11-23,1256450974,34182525,57875779,35185,7300,6000
2017-11-24,1251104048,23001118,28348044,29885,1600,6900
2017-11-27,1249227576,12970776,14847248,37885,10200,2200
2017-11-28,1260042757,26988157,16172976,35885,0,2000
