日期,融资买入额(元),融资余额(元),融券卖出量,融券余量,融券余额(元),融资融券余额(元)
2020-04-14,558839,292861,0,0,0,292861
2020-04-15,711620,267223,0,0,0,267223
2020-04-16,755765,262642,0,0,0,262642
2020-04-17,410069,305152,0,0,0,305152
2020-04-20,259396,474278,0,0,0,474278
2020-04-21,485696,908206,0,0,0,908206
2020-04-22,199755,1052246,0,0,0,1052246
2020-04-23,40515,883591,0,0,0,883591
2020-04-24,231724,941616,0,0,0,941616
2020-04-27,147642,1070363,0,0,0,1070363
2020-04-28,58276,1044143,0,0,0,1044143
2020-04-29,102029,1008879,0,0,0,1008879
2020-04-30,492162,1346118,0,0,0,1346118
2020-05-06,383714,1591319,0,0,0,1591319
2020-05-07,243196,1433752,0,0,0,1433752
2020-05-08,66792,919989,0,0,0,919989
2020-05-11,67653,455777,0,0,0,455777
2020-05-12,338650,773754,0,0,0,773754
2020-05-13,634977,1205263,0,0,0,1205263
2020-05-14,171310,1268796,0,0,0,1268796
2020-05-15,493854,1652023,0,0,0,1652023
2020-05-18,800724,1965823,0,0,0,1965823
2020-05-19,41594,1404441,0,0,0,1404441
2020-05-20,714893,1269611,0,0,0,1269611
2020-05-21,838520,1999097,0,0,0,1999097
2020-05-22,459156,1732853,0,0,0,1732853
2020-05-25,641214,1680698,0,0,0,1680698
2020-05-26,1077071,2025087,0,0,0,2025087
2020-05-27,357169,1698728,0,0,0,1698728
2020-05-28,960928,2225186,0,0,0,2225186
2020-05-29,129685,1915059,0,0,0,1915059
2020-06-01,879314,2203124,0,0,0,2203124
2020-06-02,214927,2042814,0,0,0,2042814
2020-06-03,490796,2111905,0,0,0,2111905
2020-06-04,1522826,2618313,0,0,0,2618313
2020-06-05,1073911,2135645,0,0,0,2135645
2020-06-08,850105,2362330,0,0,0,2362330
2020-06-09,1461414,3395368,0,0,0,3395368
2020-06-10,1224095,3954199,0,0,0,3954199
2020-06-11,670799,2659563,0,0,0,2659563
2020-06-12,2213171,4612775,0,0,0,4612775
2020-06-15,1878949,4433094,0,0,0,4433094
2020-06-16,3992629,7343518,0,0,0,7343518
2020-06-17,1102581,5722024,0,0,0,5722024
2020-06-18,278626,4822625,0,0,0,4822625
2020-06-19,2907360,6071352,0,0,0,6071352
2020-06-22,8232557,11879477,0,0,0,11879477
