日期,融资余额(元),融资买入额(元),融资偿还额(元),融券余量,融券卖出量,融券偿还量
2021-07-12,14749077,15883127,1134050,0,0,0
2021-07-13,20503266,11503511,5749322,0,0,0
2021-07-14,33793132,22207319,8917453,83500,83500,0
2021-07-15,58205830,34381183,9968485,136700,53200,0
2021-07-16,63758127,15837841,10285544,238600,105800,3900
2021-07-19,61938577,17662809,19482359,255800,63500,46300
2021-07-20,62006088,11172691,11105180,257700,21900,20000
2021-07-21,69056821,19422749,12388425,347000,137500,48200
2021-07-22,96397025,41585827,14245623,421200,120500,46300
2021-07-23,124134090,58826217,31089152,375900,57100,102400
2021-07-26,125447058,32297280,30984312,395300,79500,60100
2021-07-27,117068867,22121851,30500042,444500,115800,66600
2021-07-28,112086799,12800542,17782610,422500,89100,111100
2021-07-29,123412529,27874947,16549217,575000,239100,86600
2021-07-30,111990921,17452147,28873755,585500,168800,158300
2021-08-02,117451805,25145400,19351660,601300,194700,178900
2021-08-03,149700712,94522229,62273322,887700,476300,189900
2021-08-04,127737728,30877347,54314160,809800,135200,213100
2021-08-05,131509735,23323417,19551410,710900,154800,253700
2021-08-06,163173624,68879212,37215323,974000,407700,144600
2021-08-09,164281818,52605717,51497523,2983900,2360400,350500
2021-08-10,172336329,54675663,46621152,3537800,736000,182100
2021-08-11,178042234,43735930,39445852,3543700,214200,208300
2021-08-12,188347315,39648278,29343197,3563500,137900,118100
2021-08-13,225480309,111466907,74333913,5058300,1649100,154300
2021-08-16,223087892,67029513,69421930,6062500,1138900,134700
2021-08-17,232692045,83436351,73832198,7407197,1579197,234500
2021-08-18,270232855,126067045,88526235,8246186,998189,159200
2021-08-19,244539197,70446006,96139664,8397586,292400,141000
2021-08-20,239212656,35192387,40631895,9268386,1064100,193300
2021-08-23,254486571,51213439,35939524,9903386,756200,121200
2021-08-24,255679297,39969932,38777206,11147186,1360400,116600
2021-08-25,256578383,45213089,44314003,11840486,841900,148600
2021-08-26,258635596,46634723,44577510,13294686,1659400,205200
2021-08-27,264895959,59762295,53501932,16805195,3584109,73600
2021-08-30,244505479,49201624,69592104,17409195,679000,75000
2021-08-31,247403323,40805451,37907607,21543719,4173824,39300
2021-09-01,282290921,96485542,61597944,25408619,3944800,79900
2021-09-02,263044095,65251846,84498672,28962659,3701540,147500
2021-09-03,275706424,75905545,63243216,30410019,1605700,158340
2021-09-06,322456549,94167056,47416931,36263319,6034900,181600
2021-09-07,329964948,73436496,65928097,42783131,6608112,88300
2021-09-08,345976289,106968013,90956672,43290131,605000,98000
2021-09-09,352237804,101949791,95688276,43658331,443600,75400
2021-09-10,373346280,115819694,94711218,43621443,78712,115600
2021-09-13,373961033,56746074,56131321,46988831,3507588,140200
2021-09-14,383719224,53283678,43525487,46988719,31600,31712
2021-09-15,403249995,37065829,19492214,46941213,155500,36200
2021-09-16,400755893,34487084,36981186,46934913,66800,73100
2021-09-17,403994866,22239203,19000230,46825213,82200,191900
2021-09-22,409106234,22283949,17172581,46876113,118300,67400
2021-09-23,418117382,32521644,23510496,47038813,248600,85900
2021-09-24,424235659,25488624,19370347,47062213,79200,55800
2021-09-27,428162193,42361240,38434706,47191413,174000,44800
2021-09-28,420105649,23896264,31952808,47122713,25000,93700
2021-09-29,405680246,32748307,47173710,47077013,82100,127800
2021-09-30,392162132,16746430,30264544,46881513,67200,262700
2021-10-08,388442245,21306515,25026402,46845313,5300,41500
2021-10-11,382481913,24013351,29973683,46781713,8400,72000
2021-10-12,377648044,19767015,24600884,46916313,165600,31000
2021-10-13,384830506,17684222,10501760,46877313,8500,47500
2021-10-14,384788414,9801259,9843351,46888213,18400,7500
2021-10-15,377970687,8861083,15678810,46934813,54300,7700
2021-10-18,379027399,7052567,5995855,46943313,34500,26000
2021-10-19,371170794,19301068,27157673,46943613,41600,41300
2021-10-20,366991259,21013120,25192655,46749013,87400,282000
2021-10-21,359007522,8392015,16375752,46964072,258359,43300
2021-10-22,358955437,11307313,11359398,46878172,12500,98400
2021-10-25,363025672,25721209,21650974,46864872,21300,34600
2021-10-26,357894439,8979297,14110530,46936272,92100,20700
2021-10-27,353639084,12257249,16512604,46899472,8200,45000
2021-10-28,354961210,13595482,12273356,46895128,1459402,1463746
2021-10-29,352965156,17343422,19339476,47019028,133300,9400
2021-11-01,353307963,12386539,12043732,47020728,2900,1200
2021-11-02,350683751,10454709,13078921,47069428,72100,23400
2021-11-03,359091728,33991512,25583535,47100228,55200,24400
2021-11-04,355016656,10708557,14783629,47026828,1100,74500
2021-11-05,353375241,11821946,13463361,47027228,700,300
2021-11-08,348531534,11063400,15907107,47033128,6000,100
2021-11-09,342074997,9567921,16024458,47079528,70800,24400
2021-11-10,338304416,9505064,13275645,47230928,169900,18500
2021-11-11,346909779,32229726,23624363,47211028,7500,27400
2021-11-12,342601397,11842867,16151249,47212928,7200,5300
2021-11-15,341333862,12746949,14014484,47178928,500,34500
2021-11-16,350289573,17234870,8279159,47179028,1700,1600
2021-11-17,352227810,9680938,7742701,47168928,300,10400
2021-11-18,351346101,14682549,15564258,47129828,33600,72700
2021-11-19,353398598,29720946,27668449,47083128,600,47300
2021-11-22,343578197,12861867,22682268,46823928,37000,296200
2021-11-23,339772367,21227666,25105693,46766428,62700,120200
2021-11-24,337755385,16485702,18502684,46743628,1000,23800
2021-11-25,347595790,22153514,12313109,46805928,63800,1500
2021-11-26,342073091,14144006,19666705,46815128,108600,99400
2021-11-29,347013379,16701482,11761194,46882128,86800,19800
2021-11-30,339360241,11133497,18786635,46938328,85700,29500
2021-12-01,337905181,18241661,19696721,46844028,11600,105900
2021-12-02,338582906,13887726,13223993,46488528,12900,345200
2021-12-03,340664812,14131014,12049108,46424428,77800,141900
2021-12-06,357446633,47075736,30293915,46387228,28700,65900
2021-12-07,357323298,26921832,27045167,46374328,1400,14300
2021-12-08,352738884,25182713,29767127,46392828,20100,1600
2021-12-09,392281392,152951253,113408745,46446928,59600,5500
2021-12-10,371558867,63154416,83876941,46374328,16100,88700
2021-12-13,387200544,86696338,71054661,46404628,42200,11900
2021-12-14,380214823,46080271,50790878,46577228,204200,31600
2021-12-15,482115272,287669247,185768798,47370528,819900,26600
2021-12-16,536004092,210034467,157426604,47477828,155200,47900
2021-12-17,535991344,162156033,162168781,47589328,123900,12400
2021-12-20,537183810,95100067,93907601,47669428,95900,15800
2021-12-21,519063729,109826764,126741409,47922928,307100,80600
2021-12-22,505123874,62883723,76823578,48112328,213200,23800
2021-12-23,493228860,36468979,48363993,48167669,154141,98800
2021-12-24,508758348,68371906,52842418,48356121,192152,3700
2021-12-27,510891425,63861734,61728657,47955321,146100,546900
2021-12-28,508675435,104052488,106268478,48082932,156911,29300
2021-12-29,501748054,65811944,72535394,48377933,318400,23399
2021-12-30,506018457,63819104,59379582,48484133,107600,1400
2021-12-31,489971718,51227324,67274063,48260354,35000,258779
2022-01-04,485526734,41694244,46144243,48220854,6100,45600
2022-01-05,525425166,214667424,174811087,48352054,231000,99800
2022-01-06,473268663,152779634,204936137,48441054,101700,12700
2022-01-07,502955212,142129095,106642304,48062654,17100,396000
2022-01-10,501465829,71544888,73034271,47886133,99579,276100
2022-01-11,495863652,101309142,106911319,47940133,54200,200
